ue_idx,pl,snr_ul,snr_dl,c_ae,c_ue,c_bs,ue_beams,bs_beams,unique_ue_beams,n_eff_ue_beams,unique_bs_beams,n_eff_bs_beams,rho_azi,rho_zen,rho_2d_euc
722,-74.7,29.3,48.3,40.27,34.95,60.45,"[3, 11, 3, 11]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 32, 39, 39, 39, 39, 39, 39, 39, 32, 39, 32, 39, 39, 39, 39, 38, 39, 39, 39, 32, 39, 39, 32, 39, 32, 32, 38, 32, 38, 39, 23, 38, 23, 39, 38, 32, 38, 38, 39, 38, 32, 23, 23, 38, 38, 23, 32, 39, 32, 32, 32, 38, 23, 38]",2,2.0,4,2.9257142857142857,5.215469411172838,5.120160415154166,7.307461788547702
723,-73.1,30.9,49.9,47.63,41.72,59.36,"[12, 4, 12, 12]","[31, 63, 31, 31, 31, 31, 31, 63, 63, 15, 15, 63, 63, 63, 31, 31, 31, 31, 47, 15, 63, 15, 63, 63, 47, 63, 31, 63, 63, 47, 47, 31, 15, 15, 15, 47, 47, 31, 47, 15, 15, 15, 63, 63, 63, 15, 47, 31, 47, 63, 47, 47, 47, 63, 63, 47, 63, 47, 47, 63, 15, 31, 47, 15]",2,1.6,4,3.900952380952381,0.9627534701951082,6.3703737467682195,1.9038870901346487
724,-72.9,31.1,50.1,59.36,46.41,71.82,"[3, 3, 3, 3]","[31, 31, 31, 31, 31, 31, 31, 31, 32, 32, 31, 32, 31, 31, 38, 31, 23, 31, 23, 32, 31, 31, 31, 32, 31, 23, 32, 23, 32, 23, 32, 38, 23, 23, 23, 38, 32, 38, 38, 23, 23, 32, 23, 38, 38, 23, 31, 38, 31, 32, 38, 23, 23, 31, 38, 38, 23, 38, 38, 31, 32, 32, 38, 31]",1,1.0,4,3.813780260707635,0.4049143895298351,2.553916723448827,0.7998384134792725
725,-71.4,32.6,51.6,55.15,47.46,74.65,"[12, 4, 12, 12]","[31, 63, 31, 31, 31, 31, 31, 63, 63, 63, 31, 63, 47, 63, 31, 15, 47, 63, 63, 15, 31, 15, 63, 47, 15, 63, 47, 15, 47, 47, 15, 47, 63, 15, 47, 31, 47, 63, 15, 31, 47, 47, 31, 15, 31, 47, 15, 31, 31, 63, 31, 31, 31, 15, 31, 31, 31, 15, 63, 47, 63, 47, 63, 15]",2,1.6,4,3.8568738229755177,0.5747977911418941,3.801782205607857,1.1366773803560337
726,-71.7,32.3,51.3,45.41,39.71,89.59,"[8, 8, 0, 8]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 47, 31, 47, 47, 31, 31, 63, 15, 31, 15, 63, 31, 31, 63, 47, 15, 15, 63, 47, 31, 47, 31, 31, 31, 31, 15, 31, 47, 63, 63, 15, 47, 31, 47, 15, 47, 31, 63, 15, 47, 15, 31, 15, 31, 31, 31, 15, 31, 47, 47]",2,1.6,4,2.8683473389355743,1.5413207732272562,4.253884770283631,2.898257986530393
727,-69.5,34.5,53.5,52.95,44.59,116.85,"[15, 15, 4, 4]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 38, 39, 38, 38, 39, 38, 55, 39, 39, 38, 55, 38, 39, 39, 38, 55, 55, 23, 38, 39, 55, 55, 39, 39, 38, 39, 23, 39, 38, 38, 23, 39, 39, 39, 38, 38, 39, 55, 39, 38, 39, 38, 23, 55, 55, 38, 55, 55, 38, 39, 39, 39, 39, 39]",2,2.0,4,2.8248275862068963,4.391158625604979,8.882715929695882,7.87285962130592
728,-69.4,34.6,53.6,42.5,37.13,92.05,"[12, 12, 12, 4]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 28, 32, 30, 30, 28, 28, 32, 30, 30, 28, 32, 32, 30, 30, 16, 30, 30, 16, 32, 28, 16, 16, 16, 30, 28, 32, 16, 16, 32, 16, 16, 30, 28, 30, 30, 32, 28, 16, 30, 28, 28, 30, 32, 30, 32, 32, 32, 32, 32, 16, 16, 32, 28, 16]",2,1.6,4,3.592982456140351,3.6873543409762637,6.000682213220483,6.283241915769242
729,-69.0,35.0,54.0,48.98,43.82,131.9,"[12, 12, 4, 12]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 32, 38, 39, 39, 39, 38, 38, 39, 32, 38, 22, 38, 39, 39, 38, 32, 39, 39, 39, 39, 22, 32, 22, 32, 32, 39, 38, 22, 38, 39, 38, 22, 38, 39, 39, 39, 38, 38, 38, 32, 22, 22, 39, 32, 38, 38, 38, 38, 22, 22, 22, 39, 32, 39, 38]",2,1.6,4,3.319286871961102,1.6531547112239307,7.194584496221657,3.222337437472656
730,-66.9,37.1,56.1,46.53,42.04,152.58,"[15, 7, 15, 15]","[39, 39, 39, 39, 39, 39, 39, 23, 39, 23, 39, 7, 23, 54, 23, 7, 23, 39, 39, 7, 7, 54, 23, 39, 39, 54, 7, 7, 23, 39, 54, 54, 7, 39, 7, 39, 23, 39, 7, 23, 7, 23, 39, 39, 23, 23, 39, 7, 39, 39, 39, 39, 39, 39, 23, 54, 23, 23, 39, 39, 39, 23, 39, 23]",2,1.6,4,3.0430906389301633,1.2105699845186668,6.745305176767522,2.3830660884421997
731,-68.0,36.0,55.0,43.92,39.66,170.69,"[12, 7, 12, 12]","[30, 30, 30, 30, 31, 30, 30, 30, 23, 38, 30, 30, 38, 38, 38, 23, 23, 31, 38, 31, 23, 31, 30, 30, 30, 30, 31, 23, 23, 38, 30, 30, 23, 30, 38, 23, 30, 23, 23, 31, 31, 30, 30, 23, 31, 30, 30, 38, 30, 23, 23, 31, 31, 31, 31, 31, 23, 30, 30, 38, 30, 30, 30, 31]",2,1.6,4,3.4076539101497505,0.47947871372868756,4.284337282518147,0.9530078745798253
732,-69.3,34.7,53.7,57.69,42.78,99.39,"[8, 8, 8, 0]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 62, 30, 15, 15, 24, 15, 30, 15, 62, 15, 30, 30, 24, 30, 24, 15, 24, 15, 30, 24, 30, 24, 62, 30, 30, 24, 24, 30, 24, 30, 30, 15, 62, 15, 30, 62, 62, 30, 30, 24, 15, 24, 62, 30, 30, 62, 30, 30, 30, 62, 30]",2,1.6,4,2.809327846364883,0.10817417095036709,2.4137478519544615,0.2161314050508121
733,-69.2,34.8,53.8,52.73,40.15,87.09,"[10, 10, 10, 0]","[21, 21, 21, 21, 21, 21, 21, 21, 31, 31, 31, 23, 21, 21, 31, 23, 38, 23, 21, 38, 23, 23, 21, 21, 31, 23, 31, 23, 31, 21, 31, 31, 38, 21, 23, 21, 23, 31, 31, 31, 31, 31, 38, 31, 31, 23, 23, 23, 38, 38, 38, 23, 23, 21, 23, 23, 31, 21, 23, 38, 23, 21, 38, 23]",2,1.6,4,3.750915750915751,0.14277333872975495,2.599273193805953,0.28511688765083043
734,-98.5,5.5,24.5,20.8,20.84,28.36,"[10, 10, 10, 10]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",1,1.0,1,1.0,0.06977698708842044,0.9327524749968974,0.13916512096953768
735,-99.1,4.9,23.9,28.63,24.61,29.67,"[9, 0, 2, 9]","[43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 58, 58, 58, 58, 43, 43, 43, 43, 43, 43, 43, 43, 58, 58, 58, 43, 43, 43, 43, 43, 43, 43, 43, 58, 58, 58, 58, 43, 43, 58, 58, 58, 43, 43, 43, 43, 58, 58, 43, 43, 58, 58, 58, 43, 43, 43, 43]",3,2.6666666666666665,2,1.7166806370494552,0.13300477027899993,0.5224161360338401,0.25778601283358393
736,-108.8,-4.8,14.2,17.12,14.82,21.56,"[2, 4, 2, 2]","[60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60]",2,1.6,1,1.0,0.09750544804638671,0.6874175692193256,0.19307825268793674
737,-120.2,-16.2,2.8,8.59,8.17,15.63,"[5, 5, 5, 5]","[56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56]",1,1.0,1,1.0,0.10762619397758189,4.031492485495381,0.21517572418485967
738,-116.8,-12.8,6.2,17.7,14.16,23.49,"[4, 13, 4, 4]","[56, 56, 8, 8, 8, 8, 8, 8, 56, 56, 8, 8, 8, 8, 8, 8, 56, 56, 4, 4, 4, 4, 4, 4, 56, 8, 4, 4, 4, 4, 8, 8, 56, 8, 8, 4, 4, 4, 8, 8, 56, 8, 8, 8, 4, 4, 4, 8, 56, 8, 8, 8, 4, 4, 8, 4, 56, 56, 8, 8, 8, 4, 8, 4]",2,1.6,3,2.6494178525226393,1.3500905177049547,0.8038845232362357,1.381427914318282
739,-107.7,-3.7,15.3,21.49,19.24,27.51,"[5, 5, 5, 5]","[9, 9, 57, 57, 57, 9, 9, 9, 9, 57, 57, 57, 57, 57, 57, 9, 9, 57, 57, 9, 57, 57, 57, 9, 9, 57, 57, 9, 57, 57, 57, 57, 9, 57, 57, 9, 9, 57, 57, 57, 9, 57, 57, 9, 9, 57, 57, 57, 57, 57, 57, 9, 9, 9, 57, 57, 57, 57, 57, 57, 57, 9, 57, 9]",1,1.0,2,1.8533936651583711,0.3883083465396563,1.8064705765930011,0.7592735414899294
740,-108.2,-4.2,14.8,19.33,16.4,26.45,"[1, 8, 1, 1]","[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 49, 49, 49, 17, 17, 49, 49, 49, 49, 49, 17, 17, 17, 49, 49, 49, 49, 49, 49, 17, 17, 49, 49, 49, 49, 17, 49, 49, 17, 17, 49, 49, 49, 49, 17, 17, 17, 49, 49, 49, 49, 49, 17, 17, 17]",2,1.6,2,1.9825750242013553,0.4434542444427654,0.5958053391379933,0.7114707209437503
741,-113.9,-9.9,9.1,17.25,15.33,24.52,"[5, 5, 5, 5]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 25, 57, 9, 57, 57, 57, 25, 25, 25, 25, 63, 57, 57, 57, 57, 25, 25]",1,1.0,4,2.12008281573499,0.35788138439260025,0.7503768434921774,0.6460469816925709
742,-114.0,-10.0,9.0,14.42,14.04,24.32,"[4, 4, 4, 4]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",1,1.0,1,1.0,14.04271690675621,7.791915691055528,13.626669867142972
743,-114.3,-10.3,8.7,16.12,13.94,26.09,"[0, 9, 0, 0]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",2,1.6,1,1.0,0.35106617658915956,1.2659228153864432,0.6765968459330972
744,-116.8,-12.8,6.2,13.06,13.14,20.17,"[4, 4, 4, 4]","[33, 33, 33, 48, 48, 48, 48, 48, 33, 33, 33, 48, 48, 48, 48, 48, 33, 33, 33, 48, 33, 48, 48, 48, 33, 48, 33, 48, 33, 48, 48, 48, 48, 33, 48, 33, 33, 48, 48, 48, 48, 33, 48, 48, 33, 48, 48, 48, 33, 48, 33, 48, 33, 33, 48, 48, 48, 33, 48, 33, 33, 33, 48, 48]",1,1.0,2,1.9320754716981132,0.3896917640957705,2.0002687886865957,0.7650010300377704
745,-119.2,-15.2,3.8,8.44,9.01,14.51,"[5, 5, 5, 5]","[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 32, 17, 17, 17, 17, 17, 17, 17, 32, 17, 17, 17, 17]",1,1.0,2,1.0644490644490645,0.6806149841275023,2.6342791743431246,1.317951095454348
746,-119.2,-15.2,3.8,8.7,8.74,15.5,"[5, 5, 5, 5]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 30, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",1,1.0,2,1.0317380352644836,2.7740827388929996,6.657237970915084,5.121319719280221
747,-103.9,0.1,19.1,20.52,20.31,33.16,"[0, 0, 0, 0]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",1,1.0,1,1.0,1.8204999355576241,5.384061399085567,3.4491628079764522
748,-119.8,-15.8,3.2,8.95,8.49,15.49,"[0, 0, 0, 0]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,3.0425088831230505,5.3847748600066,5.297836815114226
749,-104.1,-0.1,18.9,17.22,17.93,25.31,"[0, 0, 0, 0]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",1,1.0,1,1.0,11.886146842943784,6.250654822623797,11.064635678038591
753,-165.6,-61.6,-42.6,0.01,0.01,0.06,"[9, 9, 9, 9]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 25, 39, 39, 39, 39, 39, 39, 39, 25, 39, 39, 39, 39, 39, 39, 39, 25, 39, 39, 39, 39, 39, 39, 39, 25, 39, 39, 39, 39, 39, 25, 39, 39, 39, 39, 39, 39, 39, 39]",1,1.0,2,1.168282943525385,14.051483886737648,8.054109039569582,13.97525976991432
757,-164.9,-60.9,-41.9,0.01,0.01,0.31,"[4, 4, 4, 4]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,14.320232640492444,7.657772604646889,13.505752524681252
758,-145.1,-41.1,-22.1,1.07,0.98,4.37,"[4, 4, 4, 4]","[32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]",1,1.0,1,1.0,3.486483707987587,1.8897089113325585,3.322733901741316
759,-166.7,-62.7,-43.7,0.01,0.01,0.13,"[9, 9, 4, 4]","[24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24]",2,2.0,1,1.0,2.767306888227327,7.01448064697773,5.148442615656349
767,-134.5,-30.5,-11.5,3.7,2.85,7.21,"[9, 9, 9, 9]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",1,1.0,1,1.0,4.0010185499199755,5.45652403835133,6.453126556241962
768,-73.4,30.6,49.6,40.46,34.91,49.45,"[8, 8, 8, 0]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 24, 47, 30, 30, 30, 47, 28, 28, 28, 24, 24, 28, 28, 30, 24, 24, 28, 30, 47, 30, 30, 24, 30, 47, 47, 47, 30, 24, 30, 30, 47, 24, 28, 47, 47, 28, 30, 30, 30, 47, 47, 24, 28, 28, 24, 30, 28, 28, 28, 28, 47, 30, 47, 30]",2,1.6,4,3.4304857621440537,0.8762421080117998,4.100720421520034,1.7137956731244586
769,-70.5,33.5,52.5,38.43,33.67,80.15,"[12, 7, 12, 12]","[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 36, 32, 38, 23, 23, 32, 23, 36, 38, 36, 38, 23, 23, 23, 36, 38, 38, 23, 36, 36, 38, 36, 38, 23, 36, 32, 38, 38, 38, 32, 36, 23, 36, 38, 38, 38, 23, 38, 36, 36, 38, 38, 38, 38, 38, 36, 38, 23, 36, 32, 36]",2,1.6,4,2.8054794520547945,1.3767810277420174,10.007797389526205,2.7278695806127624
770,-71.7,32.3,51.3,38.17,33.27,106.83,"[11, 11, 11, 11]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 25, 29, 29, 27, 29, 31, 29, 31, 25, 31, 29, 31, 29, 31, 31, 29, 31, 27, 29, 31, 25, 27, 29, 31, 31, 31, 31, 27, 31, 31, 31, 27, 31, 29, 27, 31, 25, 31, 29, 25, 25, 25, 29, 31, 29, 27, 29, 27, 31, 27, 27, 27, 25, 29, 31]",1,1.0,4,3.1267175572519084,0.64455753374083,5.744624775335235,1.2810763896693487
771,-70.2,33.8,52.8,41.94,35.24,55.03,"[8, 6, 8, 8]","[31, 31, 31, 31, 31, 31, 31, 31, 29, 31, 31, 31, 31, 31, 31, 27, 31, 29, 31, 25, 25, 29, 27, 31, 31, 25, 25, 31, 29, 25, 29, 25, 31, 25, 27, 29, 29, 25, 29, 31, 31, 29, 25, 31, 31, 29, 29, 31, 27, 27, 27, 27, 27, 31, 31, 29, 27, 31, 29, 25, 27, 29, 27, 27]",2,1.6,4,3.34640522875817,0.9057499312219264,5.795495506578725,1.7897740644720903
772,-71.0,33.0,52.0,43.47,37.72,108.87,"[11, 2, 11, 11]","[31, 31, 31, 31, 31, 31, 31, 22, 31, 22, 22, 22, 31, 37, 21, 31, 21, 21, 22, 22, 21, 37, 21, 22, 22, 22, 22, 21, 31, 21, 22, 22, 22, 22, 31, 22, 22, 31, 37, 22, 31, 31, 22, 31, 37, 22, 22, 22, 31, 22, 22, 21, 22, 31, 22, 37, 22, 31, 22, 21, 22, 37, 37, 31]",2,1.6,4,3.1171993911719937,0.935885846934069,4.87404571068354,1.8381918559053088
773,-71.3,32.7,51.7,50.06,37.09,74.95,"[6, 6, 6, 4]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 21, 30, 30, 30, 37, 30, 5, 37, 21, 30, 37, 5, 37, 37, 37, 30, 5, 5, 21, 30, 37, 21, 37, 21, 37, 37, 21, 37, 21, 21, 30, 30, 5, 37, 30, 37, 30, 5, 30, 21, 30, 21, 21, 37, 5, 21, 21, 37, 30, 30, 37, 30, 21, 37]",2,1.6,4,3.3851239669421487,0.07795430674054268,1.5904958130719509,0.15572168577206535
774,-103.2,0.8,19.8,22.62,22.31,26.82,"[13, 4, 13, 13]","[42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 40, 40, 40, 40, 42, 42, 42]",2,1.6,2,1.1327433628318584,0.14990997914197232,0.822185600751713,0.29495717384079745
775,-103.7,0.3,19.3,20.33,18.02,24.55,"[13, 13, 13, 13]","[52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52]",1,1.0,1,1.0,0.04240405313831854,0.44241649508956954,0.08442122317098581
776,-120.5,-16.5,2.5,12.49,10.36,19.57,"[1, 9, 9, 1]","[0, 0, 0, 0, 0, 33, 33, 33, 0, 0, 0, 33, 33, 33, 0, 0, 0, 0, 33, 33, 33, 33, 0, 0, 0, 0, 33, 33, 33, 0, 0, 0, 0, 0, 33, 33, 33, 33, 0, 0, 0, 0, 33, 33, 33, 33, 33, 33, 0, 0, 33, 33, 33, 33, 0, 0, 0, 0, 33, 33, 33, 33, 0, 0]",2,2.0,2,1.9980487804878049,0.5115300306210031,2.263187066468067,0.9978885006843033
777,-114.3,-10.3,8.7,17.71,15.35,21.93,"[1, 9, 1, 1]","[59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59]",2,1.6,1,1.0,0.49133514094694497,2.0906022984025707,0.9566063714160346
778,-106.1,-2.1,16.9,29.84,26.16,36.03,"[10, 2, 10, 2]","[3, 18, 3, 18, 3, 18, 3, 35, 3, 35, 3, 3, 35, 3, 35, 3, 3, 3, 35, 3, 3, 3, 35, 35, 3, 35, 3, 3, 3, 3, 3, 35, 35, 35, 3, 3, 3, 3, 3, 3, 35, 35, 35, 35, 3, 3, 3, 3, 35, 35, 35, 3, 3, 3, 3, 3, 35, 35, 35, 35, 3, 3, 3, 3]",2,2.0,3,2.0337636544190665,0.30583273967040636,0.616012447587549,0.5478612611259663
779,-106.1,-2.1,16.9,29.57,24.01,31.85,"[9, 9, 9, 1]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 3, 3, 19, 19, 19, 19, 3, 3, 3, 3, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]",2,1.6,2,1.204705882352941,0.46268258536716766,1.9604658246506972,0.9006231059294608
780,-107.7,-3.7,15.3,24.98,21.14,32.5,"[9, 1, 9, 9]","[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 35, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 51, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19]",2,1.6,3,1.0650026001040043,0.4327557157885445,1.200522170606296,0.8142260244151005
781,-113.0,-9.0,10.0,18.45,15.28,22.87,"[5, 5, 5, 5]","[16, 16, 16, 16, 48, 48, 48, 16, 16, 16, 48, 48, 48, 48, 16, 16, 16, 16, 48, 48, 48, 16, 16, 16, 16, 16, 48, 48, 48, 16, 16, 16, 16, 16, 48, 48, 48, 16, 16, 26, 16, 16, 48, 48, 48, 16, 41, 41, 48, 48, 48, 48, 26, 48, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]",1,1.0,4,2.9257142857142857,0.3552367558915773,0.7739314558002591,0.6457026306753986
782,-132.4,-28.4,-9.4,4.2,3.37,7.96,"[8, 8, 8, 8]","[25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25]",1,1.0,1,1.0,0.33354896739483897,1.118686638148547,0.6392865616340251
783,-141.9,-37.9,-18.9,1.59,1.47,4.26,"[0, 0, 0, 0]","[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",1,1.0,1,1.0,0.8599087246803353,1.1596373287224608,1.3814483749156037
784,-175.9,-71.9,-52.9,0.0,0.0,0.01,"[4, 4, 4, 4]","[59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 43, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59]",1,1.0,2,1.0317380352644836,8.829759055797057,6.320425626937153,10.27887034527235
