ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
1304,58.77,53.07,"10.72,16.99,20.08,22.25,23.65,24.38,25.26,25.68,26.35,26.73,27.05,27.39,27.74,28.09,28.41,28.68,28.98,29.23,29.46,29.67,29.87,30.07,30.13,30.30,30.43,30.67,30.73,30.61,30.95,31.09,31.18,31.28,31.44,31.58,31.78,32.00,32.27,32.32,32.42,32.53,32.79,32.90,33.14,33.27,33.39,33.47,33.52,33.67,33.76,33.86,34.02,34.12,34.23,34.29,34.33,34.44,34.52,34.60,34.69,34.77,34.85,34.93,35.02,35.12","0.8008,0.8008,0.8002,0.7998","1.0010,1.0000,1.0000,0.9984,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","17,33,17,33,17,17,33,33,17,17,33,17,17,17,17,17,17,17,33,33,17,17,23,17,33,17,23,17,33,17,33,17,17,17,33,33,33,17,17,17,33,17,33,33,17,33,33,17,17,33,33,33,17,33,33,17,17,17,33,17,17,17,17,17"
1305,28.73,26.69,"11.04,12.54,13.93,15.04,15.94,16.64,17.19,17.62,18.00,18.27,18.47,18.63,18.81,19.03,19.26,19.45,19.65,19.82,19.94,20.03,20.13,20.26,20.39,20.53,20.67,20.79,20.87,20.94,21.01,21.10,21.20,21.30,21.40,21.50,21.57,21.62,21.67,21.74,21.82,21.90,21.99,22.06,22.13,22.17,22.21,22.27,22.33,22.39,22.47,22.53,22.59,22.62,22.67,22.70,22.76,22.82,22.88,22.94,22.98,23.02,23.06,23.09,23.13,23.19","1.4110,1.3920,1.1970,0.0001","1.5420,1.4912,0.9663,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1306,26.91,27.81,"11.20,12.42,13.63,14.69,15.59,16.35,17.00,17.54,17.96,18.23,18.41,18.55,18.71,18.90,19.14,19.38,19.63,19.80,19.91,20.00,20.08,20.19,20.32,20.49,20.66,20.79,20.88,20.94,21.00,21.07,21.17,21.28,21.41,21.52,21.59,21.64,21.69,21.74,21.81,21.90,22.01,22.10,22.17,22.21,22.24,22.29,22.34,22.42,22.52,22.59,22.65,22.67,22.72,22.75,22.78,22.86,22.92,23.00,23.05,23.08,23.10,23.14,23.17,23.22","1.5059,1.4531,1.0399,0.0001","1.7480,1.6943,0.5576,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25"
1307,30.72,28.81,"11.43,12.59,13.68,14.66,15.52,16.23,16.80,17.33,17.70,17.95,18.13,18.27,18.43,18.64,18.89,19.16,19.36,19.51,19.62,19.71,19.81,19.94,20.08,20.27,20.41,20.53,20.61,20.67,20.75,20.86,20.93,21.07,21.22,21.28,21.34,21.39,21.45,21.47,21.55,21.70,21.75,21.83,21.88,21.93,21.97,22.04,22.11,22.20,22.31,22.38,22.42,22.48,22.52,22.57,22.64,22.72,22.84,22.95,23.04,23.07,23.17,23.18,23.31,23.34","1.0676,1.0400,0.9976,0.8956","1.5205,1.3750,0.7178,0.3872,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,8","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,21,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1308,40.92,35.66,"10.07,11.41,12.79,13.86,14.67,15.34,16.01,16.83,17.14,17.44,17.75,18.06,18.36,18.67,19.01,19.38,19.74,20.02,20.25,20.46,20.66,20.85,21.04,21.27,21.50,21.68,21.83,21.98,22.14,22.29,22.42,22.54,22.69,22.82,22.93,23.06,23.19,23.32,23.43,23.57,23.77,23.91,24.04,24.13,24.22,24.32,24.44,24.60,24.77,24.88,24.98,24.99,24.98,24.98,24.98,24.99,24.98,24.97,24.97,24.96,24.96,24.97,25.03,25.12","0.7495,0.7482,0.7309,0.6827","1.1338,1.0713,0.9522,0.8423,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,12,5","25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,31,27,21,21,31,27,21,21,21,21,25,25,25"
1309,50.15,41.56,"10.90,14.48,16.89,18.16,19.06,19.82,20.52,21.21,21.69,22.21,22.77,23.20,23.42,23.74,23.98,24.23,24.55,24.85,25.09,25.33,25.52,25.68,25.86,26.10,26.30,26.51,26.66,26.80,26.92,27.03,27.15,27.29,27.43,27.59,27.71,27.83,27.94,28.00,27.99,27.99,28.11,28.29,28.36,28.45,28.55,28.65,28.77,28.93,29.00,29.13,29.18,29.25,29.31,29.37,29.44,29.44,29.49,29.62,29.72,29.83,29.90,29.96,29.98,29.99","0.7125,0.7120,0.7099,0.7037","1.0449,1.0175,0.9731,0.9639,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,9","25,9,25,25,25,25,25,25,9,25,25,25,25,25,25,25,9,9,25,25,25,25,25,25,9,9,25,25,25,25,25,25,9,9,25,25,25,25,27,9,9,9,9,9,25,25,25,25,9,9,9,9,25,25,25,31,9,9,25,25,25,25,9,9"
1315,34.33,33.12,"10.23,11.94,13.53,14.76,15.73,16.51,17.12,17.59,17.95,18.23,18.43,18.59,18.78,19.01,19.25,19.49,19.69,19.86,19.98,20.08,20.20,20.32,20.47,20.64,20.90,21.01,21.11,21.18,21.27,21.36,21.47,21.60,21.72,21.81,21.88,21.95,22.01,22.08,22.17,22.27,22.38,22.45,22.51,22.56,22.62,22.67,22.74,22.84,22.92,22.99,23.04,23.08,23.13,23.18,23.24,23.31,23.39,23.45,23.49,23.53,23.57,23.62,23.67,23.74","0.9165,0.9127,0.8618,0.6611","1.2266,1.1553,0.8203,0.7984,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,9,0","25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25"
1316,31.06,30.65,"10.86,12.76,14.40,15.62,16.53,17.20,17.82,18.40,18.85,19.13,19.36,19.59,19.81,20.04,20.29,20.59,20.86,21.03,21.17,21.31,21.45,21.58,21.74,21.94,22.13,22.26,22.36,22.46,22.56,22.66,22.77,22.91,23.07,23.17,23.25,23.33,23.41,23.49,23.57,23.69,23.82,23.91,23.98,24.04,24.10,24.17,24.24,24.33,24.45,24.52,24.58,24.63,24.69,24.74,24.81,24.88,24.98,25.05,25.10,25.15,25.20,25.24,25.30,25.36","1.0176,1.0107,0.8869,0.6607","1.5225,1.4179,1.0605,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,0,9,0","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1317,39.22,34.96,"11.26,13.54,15.14,16.29,17.41,18.28,18.97,19.99,20.47,20.75,20.99,21.22,21.49,21.77,22.03,22.49,22.78,22.92,23.04,23.15,23.30,23.46,23.60,23.88,24.07,24.10,24.17,24.27,24.42,24.58,24.73,24.94,25.16,25.32,25.38,25.45,25.54,25.68,25.80,25.94,26.14,26.22,26.27,26.33,26.40,26.50,26.60,26.71,26.88,26.94,27.00,27.05,27.08,27.16,27.24,27.34,27.49,27.54,27.59,27.64,27.68,27.76,27.82,27.91","0.7251,0.7206,0.7173,0.6215","1.1025,1.0400,0.9307,0.9267,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,1,9,9","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1318,46.30,37.87,"10.67,12.66,14.38,15.62,16.54,17.25,17.90,18.59,19.02,19.29,19.49,19.70,19.92,20.12,20.35,20.67,20.92,21.08,21.19,21.29,21.41,21.54,21.66,21.86,22.05,22.16,22.24,22.33,22.41,22.51,22.61,22.75,22.89,22.99,23.07,23.16,23.19,23.27,23.35,23.48,23.60,23.71,23.80,23.81,23.87,23.97,24.06,24.17,24.28,24.38,24.48,24.58,24.67,24.76,24.84,24.90,25.00,25.05,25.17,25.27,25.37,25.49,25.61,25.72","0.6357,0.6352,0.6207,0.6177","1.0859,1.0478,1.0400,0.8262,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,1,9,9","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,48,16,32,32,32,32,32,32,32,32,32,32,16,32,32,32,32,32,32,32,32"
1319,45.11,42.15,"10.21,13.93,16.13,17.72,18.97,19.93,20.65,21.60,22.04,22.23,22.59,22.91,23.26,23.65,23.95,24.30,24.44,24.60,24.58,25.12,25.34,25.60,25.81,26.01,26.33,26.50,26.65,26.70,26.86,27.00,27.13,27.26,27.41,27.51,27.00,27.12,27.24,27.34,27.59,27.89,27.93,27.93,27.99,28.03,27.79,27.66,27.86,28.08,28.15,28.32,28.47,28.54,28.65,28.73,28.86,28.93,29.01,29.10,29.18,29.27,29.34,29.42,29.54,29.60","1.0440,1.0440,1.0418,0.8702","1.0517,1.0430,1.0410,0.8638,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,1,8,1","32,32,32,32,32,16,32,32,32,32,16,16,16,16,16,32,32,16,17,32,32,32,32,16,32,32,17,48,16,32,32,16,16,16,32,32,16,32,32,16,48,48,48,48,17,48,32,16,32,16,32,32,16,32,16,32,32,32,16,32,16,32,32,32"
1320,60.62,51.50,"10.35,16.71,19.89,21.83,23.44,24.59,25.74,26.69,27.81,28.57,29.17,29.56,29.89,30.30,30.57,30.96,31.37,31.77,32.09,32.38,32.63,32.88,33.09,33.28,33.47,33.66,33.87,34.07,34.26,34.45,34.66,34.87,35.08,35.28,35.45,35.61,35.76,35.91,36.03,36.13,36.23,36.37,36.50,36.62,36.74,36.87,37.02,37.16,37.27,37.38,37.49,37.59,37.69,37.78,37.87,37.94,38.04,38.14,38.25,38.33,38.41,38.50,38.59,38.69","0.8107,0.8105,0.8100,0.8094","1.0068,1.0019,1.0009,0.9907,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,13,5","39,39,16,39,39,33,39,39,33,33,39,39,39,39,33,33,33,33,39,39,39,39,39,33,39,39,39,39,33,33,33,33,33,33,39,39,39,39,39,33,39,39,39,39,39,33,33,33,39,39,39,39,33,39,39,39,39,33,39,39,33,33,33,33"
1327,40.56,36.79,"10.42,15.76,17.41,18.51,19.27,20.09,20.69,21.16,21.56,21.87,22.24,22.56,22.86,23.10,23.35,23.59,23.81,23.98,24.18,24.38,24.53,24.70,24.84,25.00,25.14,25.28,25.41,25.54,25.66,25.76,25.87,25.98,26.08,26.18,26.25,26.36,26.46,26.53,26.60,26.66,26.75,26.83,26.93,27.02,27.11,27.18,27.26,27.36,27.44,27.52,27.61,27.71,27.79,27.86,27.91,27.99,28.07,28.15,28.26,28.32,28.38,28.45,28.51,28.57","0.8844,0.8842,0.8351,0.8207","1.1406,1.0928,0.9775,0.7886,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","32,0,32,32,32,0,0,0,0,0,32,32,32,32,0,0,0,0,32,32,32,32,0,0,0,0,32,32,32,32,0,0,0,32,32,32,32,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,32,0,0,0"
1328,47.52,37.65,"10.00,12.16,13.50,14.35,14.92,15.40,15.95,16.38,16.81,17.25,17.49,17.80,18.00,18.22,18.46,18.68,18.90,19.16,19.30,19.51,19.62,19.77,19.92,20.09,20.21,20.39,20.50,20.63,20.70,20.80,20.93,21.06,21.16,21.27,21.34,21.48,21.53,21.59,21.71,21.83,21.90,21.93,22.08,22.14,22.22,22.30,22.40,22.50,22.60,22.69,22.76,22.85,22.90,22.98,23.06,23.10,23.19,23.27,23.35,23.41,23.47,23.54,23.58,23.63","0.6201,0.6197,0.6166,0.5883","1.1152,0.9917,0.9741,0.9189,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,12","40,8,40,40,40,40,40,40,40,8,40,8,40,40,40,40,40,8,40,8,40,8,40,40,40,8,40,8,8,8,40,40,40,8,40,8,8,8,40,40,40,42,40,8,40,40,40,40,40,40,40,8,40,40,40,8,40,40,40,8,40,8,40,40"
1329,42.36,39.03,"11.06,16.48,18.15,19.69,20.57,21.27,21.87,22.30,22.78,23.18,23.52,23.82,24.16,24.44,24.74,24.91,25.17,25.44,25.63,25.81,25.97,26.13,26.33,26.43,26.65,26.84,26.96,27.05,27.13,27.29,27.48,27.62,27.80,27.96,28.02,28.02,28.11,28.29,28.46,28.58,28.66,28.78,28.81,28.82,28.91,29.04,29.15,29.16,29.24,29.35,29.40,29.44,29.50,29.61,29.69,29.68,29.78,29.87,29.92,29.97,30.01,30.10,30.17,30.19","0.7402,0.7396,0.7285,0.6725","1.1357,1.0762,0.9336,0.8545,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,26,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,26,32,32,32,32,32,32,32,32"
1330,58.83,44.93,"9.75,14.34,16.89,18.75,20.00,20.39,20.99,21.39,21.74,22.20,22.48,22.81,23.04,23.27,23.77,23.96,24.20,24.36,24.48,24.62,24.68,24.77,25.00,25.06,25.10,25.20,25.26,25.35,25.38,25.42,25.52,25.53,25.55,25.67,25.76,25.78,25.79,25.80,25.80,26.13,26.09,26.07,26.17,24.90,24.75,26.31,26.36,26.40,26.55,26.58,26.63,26.63,26.66,26.70,26.74,26.76,26.76,26.77,26.80,26.84,26.87,26.89,27.83,27.99","0.6445,0.6441,0.6436,0.6429","1.0156,0.9971,0.9951,0.9926,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,9","56,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,24,40,40,40,40,24,40,40,24,24,40,40,24,24,24,24,40,8,56,56,8,40,40,24,24,40,56,56,8,56,40,40,24,24,56,40,40,56,24,40,40"
1331,23.75,23.43,"9.29,10.08,10.92,11.48,11.97,12.41,12.79,13.12,13.40,13.61,13.79,13.93,14.10,14.27,14.46,14.65,14.81,14.94,15.05,15.13,15.23,15.34,15.47,15.59,15.71,15.82,15.90,15.96,16.00,16.09,16.18,16.29,16.37,16.47,16.52,16.58,16.62,16.69,16.75,16.83,16.90,16.97,17.03,17.07,17.11,17.17,17.22,17.28,17.35,17.40,17.47,17.50,17.55,17.58,17.62,17.66,17.71,17.75,17.82,17.81,17.84,17.91,17.95,17.98","1.4464,1.2958,1.1309,0.1269","1.9238,1.8106,0.2649,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,5,5,12","15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,9,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,9,15,15,15,15,15,9,15,15,15,15,13"
1332,32.02,28.91,"11.34,13.08,14.59,15.76,16.65,17.33,17.85,18.38,18.77,19.02,19.22,19.41,19.61,19.83,20.07,20.33,20.54,20.69,20.80,20.92,21.04,21.16,21.32,21.48,21.63,21.73,21.82,21.90,21.98,22.07,22.18,22.31,22.41,22.49,22.57,22.64,22.69,22.76,22.85,22.96,23.05,23.12,23.15,23.21,23.28,23.34,23.40,23.50,23.57,23.62,23.67,23.73,23.78,23.84,23.91,24.00,24.05,24.11,24.14,24.18,24.23,24.28,24.34,24.41","0.8527,0.8386,0.7354,0.6266","1.5596,1.3623,0.6094,0.4683,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
