ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
875,29.54,29.55,"10.61,16.12,17.37,17.72,18.10,18.18,18.27,18.30,18.74,19.09,19.37,19.62,19.76,19.82,19.85,19.96,20.18,20.36,20.47,20.57,20.65,20.73,20.86,20.86,21.00,21.09,21.13,21.19,21.20,21.31,21.34,21.37,21.49,21.56,21.57,21.57,21.63,21.64,21.71,21.75,21.82,21.86,21.91,21.91,21.92,21.94,22.01,22.02,22.06,22.09,22.12,22.13,22.15,22.22,22.24,22.25,22.27,22.29,22.37,22.45,22.46,22.51,22.52,22.54","0.8115,0.8114,0.7172,0.6270","1.2080,1.0557,0.9351,0.8013,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,13,5,13","31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,47,31,31,31,31,31,31,31,31,31,31,47,47,31,47,31,31,31,31,31,47,47,31,31,31,31,31,31,47,31,31,31,29,31,31,31,31,29,31,27,31"
876,55.41,48.40,"10.48,17.42,21.52,23.47,24.05,24.40,24.71,24.99,25.39,25.90,26.37,26.83,27.26,27.61,27.90,28.11,28.32,28.61,28.85,29.02,29.31,29.60,29.83,29.97,30.13,30.32,30.48,30.70,30.79,30.98,31.11,31.24,31.35,31.48,31.59,31.76,31.82,31.90,32.02,32.09,32.24,32.42,32.52,32.60,32.66,32.74,32.77,32.88,32.97,33.11,33.21,33.27,33.31,33.36,33.38,33.45,33.56,33.63,33.65,33.72,33.79,33.85,33.89,33.96","0.7614,0.7613,0.7610,0.7587","1.0254,1.0029,0.9932,0.9790,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,9,0,9","30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30"
877,60.14,47.72,"10.65,17.77,22.11,24.18,24.91,25.27,25.46,25.67,26.09,26.58,27.06,27.48,27.84,28.01,28.17,28.54,28.64,28.96,29.33,29.55,29.67,29.93,30.15,30.25,30.40,30.58,30.78,30.91,31.05,31.19,31.38,31.46,31.56,31.68,31.85,32.00,32.11,32.22,32.36,32.46,32.61,32.78,32.93,33.07,33.18,33.24,33.32,33.39,33.50,33.61,33.73,33.87,33.95,34.03,34.09,34.14,34.21,34.30,34.43,34.53,34.60,34.67,34.72,34.75","0.6978,0.6978,0.6977,0.6968","1.0029,1.0009,0.9991,0.9975,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,8,0,8","31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31"
888,32.25,26.72,"10.17,11.83,12.91,13.71,14.53,15.34,16.02,16.55,16.76,17.01,17.23,17.42,17.60,17.83,18.10,18.36,18.52,18.71,18.88,19.03,19.18,19.36,19.55,19.73,19.85,19.97,20.08,20.18,20.28,20.41,20.55,20.68,20.78,20.88,20.96,21.05,21.14,21.25,21.37,21.46,21.55,21.63,21.71,21.79,21.87,21.96,22.06,22.15,22.21,22.28,22.33,22.39,22.47,22.54,22.62,22.68,22.74,22.80,22.85,22.90,22.97,23.04,23.10,23.15","1.0625,1.0538,1.0312,0.8532","1.3516,1.2871,0.9189,0.4419,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,5,11,11","39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
889,27.16,22.82,"11.30,12.61,13.75,14.89,15.76,16.36,16.73,16.94,17.37,17.56,17.72,17.93,18.17,18.38,18.52,18.61,18.82,18.92,19.02,19.15,19.30,19.41,19.48,19.55,19.67,19.74,19.82,19.92,20.02,20.09,20.14,20.21,20.28,20.34,20.41,20.50,20.57,20.62,20.66,20.75,20.80,20.84,20.92,20.98,21.03,21.07,21.12,21.24,21.28,21.32,21.38,21.44,21.46,21.50,21.57,21.72,21.74,21.80,21.84,21.88,21.90,21.96,22.03,22.18","1.1269,1.0735,0.9999,0.7992","2.0351,1.9648,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,11,11,11","39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
890,25.22,21.56,"10.45,11.79,12.69,13.37,13.89,14.36,14.81,15.23,15.47,15.66,15.83,15.99,16.17,16.38,16.62,16.85,17.01,17.13,17.23,17.33,17.44,17.57,17.73,17.90,18.01,18.10,18.17,18.24,18.32,18.42,18.54,18.67,18.76,18.82,18.87,18.93,18.99,19.08,19.18,19.28,19.34,19.40,19.44,19.49,19.54,19.62,19.70,19.78,19.84,19.88,19.92,19.96,20.01,20.07,20.15,20.21,20.26,20.30,20.32,20.36,20.41,20.47,20.52,20.59","1.4221,1.3781,1.0409,0.1581","1.8115,1.6758,0.5122,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,3,8,8","38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38"
891,32.81,28.47,"10.14,11.43,12.26,13.00,13.67,14.14,14.51,14.82,15.12,15.47,15.73,15.97,16.20,16.42,16.62,16.78,16.96,17.11,17.26,17.42,17.58,17.72,17.84,17.97,18.09,18.21,18.32,18.44,18.55,18.64,18.75,18.84,18.93,19.03,19.12,19.21,19.29,19.37,19.46,19.53,19.62,19.70,19.78,19.85,19.92,19.99,20.07,20.12,20.19,20.26,20.32,20.39,20.46,20.51,20.58,20.63,20.69,20.76,20.82,20.87,20.93,20.98,21.04,21.07","0.8994,0.8910,0.7875,0.7727","1.2510,1.0146,0.9438,0.7900,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,0,0,11","31,31,31,33,31,31,31,33,33,33,33,31,31,31,33,33,33,33,33,31,31,31,33,33,33,33,31,31,31,31,33,33,33,33,31,31,31,33,33,33,33,31,31,31,31,33,33,33,33,33,31,31,31,33,33,33,33,31,31,31,31,33,33,33"
892,30.01,25.48,"9.94,11.26,12.14,12.81,13.36,13.80,14.13,14.37,14.56,14.69,14.84,15.02,15.20,15.36,15.50,15.61,15.72,15.79,15.89,16.00,16.11,16.20,16.28,16.37,16.43,16.48,16.56,16.64,16.71,16.77,16.84,16.91,16.96,17.01,17.07,17.14,17.19,17.24,17.30,17.38,17.41,17.46,17.52,17.56,17.60,17.65,17.72,17.79,17.83,17.87,17.92,17.95,17.99,18.04,18.10,18.18,18.22,18.26,18.29,18.32,18.36,18.40,18.48,18.54","0.9916,0.9721,0.8891,0.8066","1.3154,1.0791,0.8467,0.7578,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,4,4,4","38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38"
893,24.12,20.80,"10.39,11.56,12.30,12.85,13.28,13.63,14.01,14.42,14.66,14.84,14.99,15.14,15.30,15.50,15.73,16.00,16.15,16.25,16.34,16.43,16.54,16.67,16.84,17.04,17.14,17.22,17.28,17.34,17.42,17.53,17.67,17.83,17.90,17.96,18.00,18.06,18.13,18.22,18.34,18.48,18.53,18.57,18.61,18.66,18.72,18.80,18.91,19.02,19.07,19.10,19.14,19.18,19.23,19.31,19.40,19.51,19.54,19.57,19.60,19.64,19.69,19.76,19.84,19.93","2.0174,1.9817,0.0001,0.0001","2.0605,1.9404,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","6,6,6,6","38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38"
894,46.29,39.86,"11.18,14.02,15.99,17.10,17.94,18.63,19.19,19.67,20.26,20.66,20.98,21.26,21.58,21.91,22.23,22.57,22.86,23.09,23.27,23.45,23.64,23.86,24.07,24.27,24.45,24.63,24.77,24.89,25.04,25.19,25.36,25.51,25.66,25.77,25.86,25.96,26.09,26.22,26.35,26.47,26.57,26.66,26.74,26.83,26.95,27.05,27.15,27.26,27.33,27.42,27.49,27.57,27.66,27.75,27.83,27.92,27.98,28.04,28.11,28.19,28.27,28.33,28.40,28.47","0.7260,0.7256,0.7150,0.6754","1.0293,1.0195,0.9917,0.9595,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","13,5,13,13","42,48,42,42,42,42,42,48,48,48,42,48,42,42,48,42,42,48,48,42,42,42,42,42,42,48,48,48,42,42,48,42,42,48,42,48,42,42,48,48,42,48,42,42,42,42,48,48,42,48,42,42,42,42,48,48,48,42,42,42,42,48,48,48"
895,48.75,39.82,"9.75,11.24,12.55,13.59,14.40,15.06,15.69,16.28,16.73,16.96,17.14,17.33,17.52,17.74,17.93,18.18,18.50,18.69,18.86,19.02,19.18,19.33,19.51,19.67,19.83,19.95,20.07,20.18,20.28,20.38,20.50,20.65,20.75,20.82,20.90,20.98,21.05,21.12,21.19,21.26,21.35,21.42,21.48,21.55,21.60,21.63,21.71,21.85,21.92,21.97,21.98,22.00,22.05,22.11,22.16,22.42,22.46,22.46,22.43,22.43,22.61,22.63,22.66,22.66","0.6275,0.6245,0.6240,0.6167","1.0586,1.0361,0.9634,0.9414,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,13,5,5","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,55,16,55,0,0,49,55,16"
896,36.57,32.85,"11.37,12.81,14.17,15.28,16.18,16.89,17.49,17.99,18.40,18.67,18.86,19.01,19.19,19.40,19.64,19.91,20.16,20.32,20.43,20.54,20.65,20.77,20.92,21.11,21.28,21.39,21.49,21.58,21.65,21.73,21.83,21.98,22.11,22.20,22.29,22.35,22.41,22.49,22.56,22.67,22.78,22.86,22.91,22.97,23.03,23.08,23.16,23.24,23.35,23.39,23.44,23.49,23.55,23.62,23.65,23.74,23.80,23.85,23.90,23.96,24.01,24.06,24.12,24.17","0.8765,0.8649,0.8642,0.7422","1.2480,1.1240,1.0635,0.5640,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,1","56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56"
897,45.24,46.74,"10.46,17.51,19.00,20.62,21.78,22.95,23.86,24.82,25.41,25.90,26.19,26.48,26.76,27.15,27.56,27.94,28.32,28.56,28.79,28.91,29.14,29.31,29.60,29.84,30.09,30.29,30.40,30.54,30.67,30.84,31.01,31.22,31.40,31.53,31.66,31.72,31.85,31.96,32.12,32.28,32.45,32.56,32.62,32.72,32.81,32.92,33.01,33.18,33.28,33.38,33.46,33.49,33.60,33.65,33.79,33.89,34.01,34.09,34.16,34.21,34.32,34.36,34.49,34.56","0.8775,0.8768,0.8691,0.7830","1.0693,1.0606,1.0039,0.8662,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","33,0,33,0,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,33,0,0,33,0,33,0,33,0,33,0,0,33,0,33,0,33,0,33,0,0,33,0,33,0,33,0,33,0,48,33,0,33,0,33,33,33,0,0,0,33,0,33"
898,53.31,44.18,"8.94,12.80,14.28,15.25,16.40,17.13,17.82,18.25,18.94,19.32,19.72,19.97,20.25,20.57,20.88,21.16,21.50,21.76,21.98,22.15,22.35,22.54,22.74,22.94,23.15,23.35,23.50,23.71,23.82,23.96,24.10,24.26,24.42,24.57,24.69,24.78,24.93,25.01,25.11,25.24,25.33,25.49,25.59,25.69,25.76,25.85,25.93,26.03,26.12,26.23,26.36,26.43,26.48,26.58,26.65,26.73,26.79,26.90,26.99,27.06,27.15,27.19,27.26,27.34","0.6405,0.6401,0.6358,0.6354","1.0469,1.0049,1.0029,0.9453,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,2,9,0","24,50,24,50,24,24,50,24,24,50,50,50,50,24,24,50,24,24,50,24,50,24,24,24,50,24,24,50,24,50,24,24,24,50,24,24,50,24,24,50,24,50,24,50,50,50,24,24,50,24,50,24,24,50,24,24,50,50,24,24,50,34,50,24"
899,52.76,42.85,"9.48,10.70,12.01,13.15,14.10,14.89,15.54,16.09,16.48,16.74,16.93,17.07,17.22,17.42,17.65,17.90,18.12,18.29,18.40,18.48,18.57,18.68,18.82,19.00,19.18,19.31,19.40,19.48,19.57,19.67,19.79,19.93,20.06,20.17,20.26,20.38,20.45,20.54,20.65,20.79,21.05,21.22,21.34,21.43,21.51,21.62,21.74,21.87,22.04,22.18,22.29,22.39,22.48,22.57,22.65,22.74,22.87,22.98,23.06,23.13,23.20,23.27,23.35,23.44","0.6933,0.6928,0.6895,0.6827","1.0557,1.0127,0.9692,0.9619,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,2,8,0","33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,49,49,49,33,17,17,33,49,49,33,33,33,33,33,33,49,33,33,33,33,33,33,33,33,33,33,49,33,33,33"
900,53.51,45.15,"10.06,12.42,13.96,15.41,16.37,17.32,18.02,18.60,19.36,19.79,20.17,20.50,20.79,21.15,21.52,21.83,22.19,22.45,22.66,22.81,22.95,23.21,23.47,23.73,23.97,24.15,24.27,24.41,24.55,24.73,24.90,25.06,25.17,25.20,25.32,25.40,25.45,25.57,25.64,25.68,25.81,25.98,26.09,26.18,26.31,26.40,26.49,26.59,26.73,26.85,26.96,27.07,27.16,27.22,27.29,27.37,27.50,27.61,27.70,27.78,27.85,27.91,27.97,28.03","0.6514,0.6513,0.6484,0.6419","1.0547,1.0293,0.9897,0.9263,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,10,4,4","17,34,17,34,17,17,17,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,17,34,17,34,34,34,34,17,17,32,17,17,17,34,17,34,17,34,17,34,34,34,17,17,17,34,34,34,34,34,17,17,34,34,34,34,34,34,34,17"
901,69.23,49.15,"10.94,14.91,17.61,19.12,20.00,21.14,22.00,22.51,23.20,23.77,24.21,24.68,24.97,25.28,25.58,25.83,26.19,26.57,26.86,27.12,27.33,27.51,27.66,27.83,28.01,28.33,28.57,28.76,28.93,29.04,29.17,29.25,29.57,29.79,29.94,30.07,30.18,30.30,30.36,30.45,30.52,30.83,31.00,31.12,31.22,31.30,31.37,31.46,31.57,31.74,31.88,31.98,32.08,32.14,32.23,32.30,32.40,32.52,32.64,32.74,32.82,32.90,32.96,33.01","0.5323,0.5319,0.5318,0.5313","1.0127,1.0019,0.9961,0.9893,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,13","26,16,26,32,32,26,26,26,16,26,32,32,26,26,26,26,16,26,32,32,32,26,26,26,16,16,26,32,32,32,26,26,16,26,32,16,32,32,32,26,26,26,26,32,32,32,26,26,16,26,26,16,16,16,26,26,16,26,26,16,32,32,32,26"
902,49.75,44.51,"10.91,14.64,17.14,18.47,19.26,20.31,21.01,21.50,22.07,22.67,23.12,23.46,23.79,24.12,24.47,24.74,25.02,25.33,25.61,25.85,26.09,26.30,26.52,26.72,26.94,27.16,27.35,27.52,27.67,27.84,28.00,28.16,28.28,28.49,28.64,28.77,28.92,29.04,29.17,29.30,29.39,29.54,29.68,29.80,29.90,29.97,30.05,30.11,30.18,30.39,30.49,30.58,30.67,30.75,30.87,30.96,31.01,31.14,31.22,31.30,31.37,31.43,31.54,31.61","0.7348,0.7338,0.7330,0.7294","1.0244,1.0049,1.0000,0.9707,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,13,5,13","25,19,25,25,25,25,25,25,19,25,19,25,25,25,25,25,19,25,25,25,25,25,25,25,19,19,25,19,25,25,25,25,19,25,19,25,25,25,25,25,19,25,25,19,19,19,25,25,25,25,19,19,19,25,25,25,19,25,25,19,19,19,25,25"
