ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
1491,34.40,29.53,"10.42,12.12,13.36,14.15,14.90,15.54,16.00,16.39,16.73,16.98,17.19,17.37,17.56,17.80,17.99,18.24,18.44,18.58,18.71,18.81,18.94,19.06,19.15,19.37,19.50,19.59,19.69,19.77,19.88,19.99,20.09,20.19,20.27,20.34,20.41,20.47,20.60,20.64,20.73,20.83,20.90,20.97,21.02,21.11,21.19,21.24,21.31,21.37,21.38,21.44,21.49,21.57,21.65,21.70,21.72,21.74,21.77,21.80,21.87,21.94,22.00,22.05,22.08,22.06","0.8382,0.8341,0.8020,0.6557","1.4854,1.3193,1.0908,0.1041,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,1","40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,42,42,40,40,40,40,40,42,24,42,40,40,40,40,40,57,42"
1492,40.46,35.41,"11.12,13.57,15.41,16.68,17.86,18.73,19.33,19.96,20.38,20.71,21.04,21.33,21.60,21.90,22.21,22.53,22.74,22.96,23.15,23.34,23.52,23.72,23.91,24.12,24.29,24.45,24.61,24.77,24.89,25.08,25.24,25.45,25.63,25.78,25.93,26.04,26.14,26.24,26.37,26.54,26.68,26.80,26.88,26.92,26.97,27.06,27.18,27.31,27.41,27.51,27.53,27.53,27.61,27.70,27.80,27.93,27.99,28.00,28.03,28.04,28.04,28.03,28.04,28.16","0.7379,0.7335,0.7286,0.6997","1.2149,1.0313,1.0078,0.7456,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,39,33,33,33,33,33,39,39,39,48,35,39,33"
1493,58.79,40.95,"10.09,13.67,15.67,17.29,18.25,19.15,19.85,20.25,20.71,21.02,21.38,21.67,21.94,22.21,22.52,22.78,23.09,23.34,23.53,23.71,23.88,24.06,24.28,24.54,24.76,24.92,25.07,25.18,25.30,25.44,25.61,25.77,25.90,26.04,26.13,26.23,26.33,26.44,26.55,26.67,26.79,26.90,26.98,27.06,27.14,27.22,27.31,27.39,27.50,27.59,27.68,27.74,27.81,27.86,27.94,28.01,28.09,28.17,28.23,28.29,28.34,28.41,28.47,28.56","0.5777,0.5762,0.5761,0.5757","1.0947,1.0019,1.0009,0.9018,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,3","40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40"
1494,54.67,43.47,"11.66,16.04,18.58,20.28,21.37,22.42,23.07,23.35,23.84,24.17,24.55,24.87,25.19,25.42,25.76,26.04,26.31,26.46,26.65,26.82,27.02,27.16,27.32,27.58,27.80,27.90,28.08,28.13,28.20,28.32,28.53,28.65,28.76,28.93,29.06,29.15,29.28,29.45,29.54,29.69,29.81,29.91,30.00,30.06,30.17,30.27,30.36,30.49,30.59,30.73,30.80,30.88,31.02,31.11,31.21,31.32,31.40,31.54,31.60,31.68,31.77,31.88,31.97,32.08","0.8013,0.8004,0.8003,0.8000","1.0654,1.0156,0.9595,0.9595,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,14","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1495,57.53,42.15,"10.24,13.42,15.22,16.73,17.68,18.40,18.86,19.19,19.65,19.99,20.36,20.75,21.09,21.32,21.50,21.82,22.04,22.22,22.39,22.59,22.83,22.97,23.15,23.35,23.53,23.69,23.86,23.99,24.13,24.31,24.40,24.51,24.63,24.75,24.87,24.97,25.08,25.26,25.40,25.53,25.64,25.74,25.84,25.94,26.01,26.04,26.09,26.17,26.22,26.29,26.36,26.43,26.52,26.60,26.63,26.69,26.76,26.83,26.91,26.98,27.07,27.16,27.22,27.29","0.6059,0.6044,0.6041,0.6036","1.0733,1.0195,0.9565,0.9507,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,14","41,41,41,41,41,39,39,39,41,41,41,41,41,41,41,41,41,41,41,41,39,41,41,41,41,41,41,41,39,39,39,39,41,41,41,41,41,39,39,39,41,41,41,41,41,25,39,39,25,41,41,41,39,39,25,39,41,41,41,41,39,39,39,41"
1496,42.31,41.27,"11.82,16.13,18.36,20.02,21.72,23.15,24.23,25.02,25.58,25.85,26.16,26.46,26.72,27.00,27.34,27.78,28.05,28.22,28.39,28.56,28.73,28.92,29.14,29.43,29.61,29.74,29.87,30.00,30.14,30.30,30.46,30.65,30.80,30.91,31.02,31.14,31.27,31.40,31.52,31.65,31.77,31.87,31.97,32.07,32.19,32.30,32.41,32.50,32.60,32.69,32.78,32.88,32.97,33.07,33.16,33.25,33.34,33.42,33.51,33.69,33.80,33.89,33.99,34.14","0.7221,0.7213,0.7134,0.6226","1.1377,1.0576,1.0029,0.8018,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1497,52.59,51.09,"11.35,18.22,22.06,23.86,25.43,26.67,27.86,28.69,29.57,30.02,30.39,30.77,31.10,31.38,31.73,31.96,32.28,32.47,32.70,32.92,33.25,33.54,33.79,34.17,34.46,34.64,34.83,35.02,35.20,35.34,35.51,35.74,35.94,36.06,36.18,36.32,36.44,36.54,36.64,36.83,36.97,37.08,37.19,37.31,37.41,37.49,37.60,37.78,37.88,37.97,38.07,38.17,38.26,38.32,38.43,38.62,38.71,38.80,38.89,38.98,39.04,39.11,39.22,39.40","0.6724,0.6723,0.6712,0.6601","1.0107,1.0029,0.9936,0.9927,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","41,57,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,57,41,41,57,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,57,41,41,41,57,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41"
1498,50.67,40.43,"10.00,13.05,14.86,16.54,17.87,18.73,19.70,20.37,20.63,20.99,21.34,21.58,21.82,22.10,22.35,22.66,22.91,23.17,23.38,23.55,23.75,23.98,24.21,24.45,24.64,24.84,25.00,25.16,25.31,25.47,25.64,25.78,25.92,26.06,26.18,26.28,26.39,26.51,26.65,26.78,26.90,26.99,27.06,27.06,27.05,27.20,27.36,27.41,27.60,27.61,27.62,27.71,27.79,27.86,27.96,28.09,28.16,28.24,28.36,28.45,28.52,28.60,28.69,28.77","0.6191,0.6187,0.6132,0.6040","1.0400,1.0137,0.9785,0.9678,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,12,5,5","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,0,32,32,32,32,16,48,32,32,32,32,32,32,32,32,32,32,32,32,32"
1499,30.45,28.93,"10.68,12.39,13.89,14.93,15.63,16.17,16.72,17.22,17.56,17.79,17.98,18.16,18.34,18.53,18.72,18.94,19.16,19.33,19.46,19.60,19.72,19.83,19.98,20.14,20.28,20.38,20.47,20.55,20.62,20.70,20.80,20.90,21.00,21.09,21.16,21.28,21.35,21.39,21.46,21.54,21.62,21.71,21.79,21.84,21.93,21.95,21.96,22.01,22.08,22.12,22.19,22.19,22.24,22.29,22.37,22.43,22.52,22.61,22.68,22.74,22.82,22.90,22.92,22.92","1.1231,1.1123,0.9869,0.7783","1.5029,1.2442,0.7422,0.5103,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,16,16,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,35,33"
1500,68.14,54.03,"11.80,18.97,24.02,25.67,27.54,29.02,30.14,31.04,31.85,32.39,32.83,33.21,33.52,33.78,34.14,34.63,35.14,35.50,35.75,35.98,36.16,36.32,36.52,36.83,37.18,37.40,37.59,37.75,37.88,37.98,38.13,38.35,38.62,38.78,38.92,39.04,39.14,39.22,39.33,39.51,39.73,39.86,39.97,40.07,40.15,40.21,40.31,40.46,40.62,40.73,40.82,40.90,40.97,41.02,41.10,41.22,41.36,41.47,41.55,41.62,41.68,41.73,41.79,41.90","0.5073,0.5073,0.5069,0.5049","1.0117,1.0058,1.0019,0.9800,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","33,49,33,33,33,33,33,33,49,33,49,33,33,33,33,33,33,49,49,33,33,33,33,33,33,49,49,33,33,33,33,33,33,49,49,33,33,33,33,33,33,33,49,33,33,33,33,33,33,49,33,33,33,33,33,33,33,49,49,33,33,33,33,33"
1501,55.48,44.62,"10.23,12.94,14.85,16.29,17.63,18.92,20.03,20.96,21.52,21.78,22.05,22.34,22.59,22.83,23.17,23.62,23.93,24.10,24.28,24.45,24.60,24.75,24.95,25.27,25.48,25.60,25.76,25.89,26.00,26.10,26.24,26.51,26.65,26.76,26.92,27.05,27.13,27.21,27.34,27.56,27.69,27.81,27.94,28.05,28.13,28.21,28.31,28.50,28.62,28.73,28.85,28.96,29.04,29.12,29.22,29.38,29.49,29.60,29.71,29.80,29.88,29.95,30.05,30.19","0.5361,0.5357,0.5340,0.5313","1.0732,1.0439,1.0244,0.8584,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,8,8,8","40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40"
1502,39.57,37.28,"10.87,12.95,14.77,16.11,17.16,17.99,18.72,19.48,19.98,20.24,20.47,20.70,20.91,21.14,21.44,21.84,22.13,22.28,22.42,22.56,22.70,22.83,23.02,23.30,23.50,23.61,23.70,23.81,23.90,24.00,24.14,24.36,24.51,24.59,24.67,24.75,24.83,24.91,25.01,25.20,25.32,25.39,25.45,25.52,25.59,25.65,25.74,25.91,26.01,26.06,26.11,26.17,26.23,26.28,26.36,26.52,26.60,26.65,26.71,26.77,26.82,26.86,26.94,27.10","0.7422,0.7300,0.7193,0.6680","1.2100,1.1826,0.8652,0.7422,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,8,1","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1505,65.30,53.76,"10.12,17.14,21.95,25.00,25.90,26.70,27.27,27.88,28.55,29.26,29.68,30.21,30.57,31.02,31.44,31.71,32.01,32.33,32.62,32.88,33.14,33.42,33.65,33.81,34.02,34.28,34.49,34.71,34.89,35.08,35.25,35.40,35.60,35.77,35.96,36.10,36.25,36.39,36.53,36.63,36.75,36.89,37.01,37.13,37.24,37.37,37.47,37.56,37.66,37.77,37.88,37.99,38.08,38.18,38.27,38.35,38.45,38.53,38.62,38.69,38.78,38.85,38.91,38.97","0.7170,0.7169,0.7168,0.7161","1.0028,1.0019,1.0019,0.9927,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,13,5,13","31,31,33,29,31,31,31,31,31,33,33,33,31,33,31,33,33,33,31,31,33,31,31,33,33,31,33,31,31,31,33,31,31,33,33,31,31,33,31,31,33,33,31,31,33,31,31,33,33,31,33,31,33,31,33,31,31,33,31,33,31,31,31,31"
1506,53.97,47.45,"10.15,16.51,20.16,22.05,22.95,23.34,23.67,23.87,24.49,25.04,25.39,25.79,26.18,26.52,26.81,26.90,27.29,27.51,27.77,27.97,28.27,28.56,28.63,28.73,28.91,29.00,29.21,29.35,29.55,29.70,29.77,29.89,29.94,30.02,30.18,30.33,30.48,30.57,30.74,30.81,30.85,30.96,31.11,31.25,31.35,31.44,31.58,31.67,31.76,31.86,32.03,32.14,32.19,32.29,32.36,32.44,32.50,32.64,32.75,32.84,32.89,32.99,33.06,33.13","0.6769,0.6767,0.6763,0.6743","1.0332,0.9993,0.9883,0.9795,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,0,9,9","31,31,31,31,31,31,31,25,31,31,31,31,31,31,31,25,31,31,31,31,31,31,25,31,31,31,31,31,31,31,25,31,25,31,31,31,31,25,31,31,25,31,31,31,25,31,31,31,31,31,31,31,25,31,31,31,31,31,31,31,31,31,31,31"
1507,64.20,51.57,"9.65,16.32,21.05,23.62,24.31,24.96,25.43,25.96,26.68,27.10,27.73,28.15,28.65,28.89,29.24,29.54,29.87,30.20,30.58,30.81,31.04,31.23,31.48,31.62,31.88,32.14,32.45,32.62,32.70,32.88,33.05,33.16,33.38,33.52,33.83,34.02,34.03,34.15,34.28,34.36,34.50,34.61,34.92,35.07,35.17,35.20,35.27,35.31,35.41,35.57,35.82,35.89,35.98,36.02,36.11,36.14,36.22,36.30,36.50,36.57,36.65,36.76,36.87,36.95","0.7231,0.7228,0.7227,0.7226","1.0069,1.0068,1.0019,0.9854,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,12,5,14","25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,31,25,25,25,25,25,25,25,25,25,25,25"
1508,29.58,32.56,"10.05,11.82,13.45,14.71,15.65,16.38,16.94,17.35,17.73,17.99,18.18,18.36,18.57,18.79,19.03,19.35,19.57,19.72,19.85,19.96,20.08,20.21,20.36,20.54,20.69,20.80,20.89,20.97,21.06,21.15,21.26,21.39,21.51,21.60,21.66,21.73,21.80,21.87,21.96,22.07,22.17,22.23,22.28,22.34,22.39,22.45,22.53,22.62,22.70,22.76,22.81,22.85,22.90,22.95,23.02,23.10,23.17,23.22,23.26,23.30,23.34,23.39,23.44,23.51","1.3380,1.3273,0.7848,0.5499","1.6524,1.5303,0.8174,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,25,41,41,41,41,41,41,41,41,41,41,41,41,41,41,25,41,41,41,41,25,41,41"
1519,44.22,42.97,"10.25,16.54,20.31,21.16,22.03,22.75,23.40,24.05,24.53,25.01,25.45,25.81,26.10,26.41,26.70,26.98,27.26,27.54,27.80,27.99,28.20,28.40,28.60,28.79,29.00,29.18,29.35,29.50,29.64,29.78,29.92,30.06,30.20,30.34,30.48,30.61,30.71,30.82,30.94,31.06,31.17,31.28,31.39,31.49,31.58,31.68,31.78,31.87,31.97,32.06,32.14,32.23,32.31,32.39,32.48,32.56,32.64,32.71,32.78,32.85,32.92,33.00,33.07,33.14","1.0402,1.0402,1.0400,0.5904","1.1768,1.1045,0.9883,0.7305,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,12,5","32,55,32,55,32,32,32,32,32,32,55,32,32,32,32,32,32,55,55,55,32,32,32,32,32,32,55,32,32,32,32,32,32,32,55,55,32,32,32,32,32,32,55,55,32,32,32,32,32,32,55,55,55,32,32,32,32,32,55,55,55,32,32,32"
1520,55.27,41.80,"10.02,12.97,14.38,15.78,16.82,17.64,18.45,19.08,20.02,20.52,21.05,21.59,21.80,22.00,22.38,22.75,23.10,23.36,23.62,23.84,24.02,24.23,24.48,24.69,24.87,25.09,25.32,25.52,25.67,25.80,25.99,26.20,26.36,26.52,26.67,26.81,26.93,27.05,27.19,27.31,27.44,27.56,27.68,27.79,27.87,27.97,28.10,28.23,28.34,28.46,28.58,28.68,28.77,28.86,28.96,29.04,29.13,29.22,29.31,29.37,29.44,29.51,29.61,29.71","0.5791,0.5782,0.5762,0.5747","1.0459,1.0263,0.9663,0.9604,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,13","40,24,24,24,24,24,24,24,24,24,24,24,24,40,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
