ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
1107,57.01,45.17,"10.30,14.44,16.44,17.42,18.22,18.79,19.34,19.73,20.11,20.49,20.82,21.37,21.46,21.72,21.93,22.12,22.28,22.54,22.70,22.99,23.26,23.42,23.57,23.64,23.76,23.93,24.12,24.29,24.49,24.62,24.73,24.84,24.97,25.05,25.23,25.34,25.50,25.61,25.70,25.80,25.89,26.00,26.12,26.23,26.33,26.43,26.51,26.59,26.64,26.76,26.83,26.93,27.01,27.08,27.15,27.17,27.19,27.31,27.41,27.49,27.57,27.64,27.68,27.72","0.6138,0.6137,0.6132,0.6089","1.0488,0.9961,0.9863,0.9692,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,13,4","10,32,32,32,10,32,10,10,32,32,10,32,26,10,10,10,16,32,32,32,32,10,10,16,32,32,32,32,32,10,10,10,32,32,32,32,32,32,10,10,32,32,32,32,32,32,10,10,10,32,32,32,32,32,10,32,32,32,32,32,32,32,32,10"
1108,44.76,37.73,"10.30,14.89,16.21,17.07,17.90,18.35,18.90,19.39,19.83,20.20,20.51,20.78,21.04,21.32,21.60,21.91,22.14,22.38,22.56,22.72,22.88,23.04,23.24,23.45,23.64,23.80,23.94,24.05,24.15,24.28,24.43,24.59,24.72,24.85,24.96,25.05,25.14,25.23,25.35,25.48,25.61,25.70,25.80,25.86,25.91,25.97,26.09,26.16,26.26,26.35,26.40,26.47,26.50,26.56,26.62,26.70,26.83,26.88,26.91,26.97,27.00,27.06,27.11,27.19","0.7189,0.7183,0.7089,0.6902","1.1768,1.1318,1.0020,0.6889,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,8,1","25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,9,9,25,25,25,9,9,9,9,9,9,25,25,9,9,9,9,9,9,25"
1109,31.88,28.06,"11.02,12.71,14.22,15.39,16.28,16.94,17.44,17.93,18.30,18.54,18.72,18.90,19.08,19.27,19.48,19.71,19.89,19.91,19.96,20.08,20.23,20.22,20.38,20.53,20.67,20.76,20.82,20.84,20.84,20.84,20.85,20.84,20.90,20.86,21.16,21.27,21.34,21.41,21.48,21.55,21.64,21.71,21.76,21.82,21.87,21.96,22.05,22.17,22.26,22.33,22.39,22.43,22.49,22.56,22.65,22.75,22.81,22.88,22.92,22.96,22.99,23.05,23.10,23.17","1.0596,1.0557,0.9893,0.8111","1.5801,1.2744,0.7900,0.3559,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,31,25,25,25,29,25,25,25,25,25,31,31,29,31,29,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25"
1127,26.75,23.07,"9.38,10.80,11.78,12.52,13.07,13.46,13.72,13.91,14.00,14.15,14.33,14.52,14.71,14.91,15.10,15.25,15.32,15.43,15.55,15.67,15.79,15.93,16.07,16.18,16.24,16.33,16.42,16.50,16.60,16.71,16.81,16.89,16.95,17.02,17.09,17.15,17.23,17.33,17.41,17.47,17.52,17.58,17.63,17.69,17.76,17.84,17.90,17.94,17.99,18.04,18.08,18.14,18.20,18.27,18.32,18.35,18.40,18.43,18.47,18.52,18.58,18.64,18.69,18.70","1.1679,1.1270,1.0137,0.6168","1.4053,1.2714,0.7383,0.5855,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,4,12","38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38"
1128,25.54,22.26,"9.75,11.34,12.40,13.16,13.72,14.13,14.45,14.70,14.89,15.07,15.24,15.44,15.64,15.83,16.00,16.17,16.31,16.42,16.53,16.64,16.76,16.89,17.01,17.13,17.23,17.31,17.39,17.48,17.56,17.65,17.74,17.84,17.92,17.99,18.06,18.12,18.19,18.26,18.33,18.41,18.48,18.54,18.58,18.65,18.70,18.75,18.83,18.90,18.95,18.99,19.04,19.09,19.13,19.19,19.24,19.31,19.35,19.39,19.44,19.47,19.52,19.55,19.62,19.68","1.4013,1.3273,1.2414,0.0297","1.6504,1.4649,0.8848,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,8,8,8","31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31"
1129,28.69,25.72,"10.57,11.97,12.92,14.05,15.16,16.12,16.91,17.54,17.89,18.14,18.33,18.50,18.69,18.93,19.21,19.51,19.70,19.85,19.96,20.06,20.17,20.31,20.50,20.69,20.82,20.92,21.00,21.07,21.15,21.26,21.39,21.53,21.63,21.71,21.77,21.82,21.88,21.97,22.07,22.19,22.27,22.33,22.38,22.42,22.47,22.54,22.63,22.72,22.79,22.83,22.87,22.91,22.96,23.02,23.09,23.17,23.23,23.26,23.29,23.33,23.37,23.41,23.49,23.55","1.3906,1.3816,1.2273,0.0001","2.0058,1.9950,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,12,12,12","38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38"
1130,41.07,35.98,"9.82,12.32,14.49,15.59,16.31,16.84,17.36,17.76,18.08,18.38,18.69,18.99,19.28,19.53,19.78,20.02,20.23,20.42,20.59,20.75,20.92,21.09,21.27,21.46,21.65,21.80,21.93,22.06,22.18,22.31,22.44,22.59,22.74,22.87,22.98,23.08,23.17,23.28,23.40,23.52,23.64,23.73,23.82,23.90,23.98,24.06,24.16,24.26,24.36,24.45,24.52,24.58,24.64,24.72,24.80,24.88,24.96,25.03,25.10,25.15,25.21,25.27,25.34,25.40","0.9068,0.9063,0.8774,0.8056","1.0918,1.0478,0.9370,0.9233,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,1,8,3","39,55,39,39,39,39,55,55,55,55,39,39,39,39,39,39,55,55,39,39,39,39,39,39,39,55,55,39,39,39,39,39,39,39,55,55,39,39,39,39,39,55,55,55,39,39,39,39,39,55,55,39,39,39,39,39,39,55,55,55,39,39,39,39"
1131,44.06,39.27,"9.01,15.22,17.72,18.88,20.17,21.02,21.65,22.15,22.76,23.17,23.69,24.20,24.62,24.93,25.23,25.50,25.82,26.07,26.27,26.53,26.75,26.93,27.13,27.33,27.53,27.69,27.83,27.99,28.14,28.27,28.40,28.54,28.69,28.82,28.93,29.06,29.17,29.27,29.40,29.52,29.65,29.77,29.88,30.00,30.12,30.23,30.34,30.44,30.53,30.63,30.73,30.84,30.93,31.03,31.11,31.22,31.30,31.38,31.47,31.56,31.64,31.72,31.82,31.89","0.7650,0.7647,0.7445,0.7066","1.1650,1.1016,0.9595,0.7735,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,12,4","31,56,31,31,56,56,56,56,56,56,31,31,31,31,56,56,56,56,56,31,31,31,56,56,56,56,31,31,31,56,56,56,56,56,31,31,31,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,31,31,31,56,56,56,56"
1132,44.11,40.97,"9.49,14.27,15.96,16.93,17.75,18.47,19.19,19.63,20.19,20.60,21.00,21.37,21.71,22.03,22.33,22.55,22.88,23.15,23.39,23.57,23.79,23.99,24.18,24.36,24.62,24.81,24.99,25.16,25.28,25.43,25.56,25.72,25.89,26.01,26.15,26.31,26.41,26.53,26.62,26.72,26.86,26.97,27.08,27.19,27.28,27.39,27.43,27.50,27.65,27.73,27.83,27.92,28.00,28.08,28.14,28.15,28.24,28.32,28.43,28.51,28.59,28.65,28.72,28.77","0.7951,0.7948,0.7925,0.7371","1.0693,1.0401,1.0400,0.8496,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,9,1,9","32,17,34,17,34,32,32,34,32,17,34,17,34,32,32,32,32,17,17,34,34,34,32,32,32,32,17,17,34,32,34,32,32,32,34,17,34,32,34,34,32,17,17,17,34,17,34,34,32,17,34,32,34,32,34,9,32,34,34,17,32,32,34,34"
1133,36.91,34.00,"10.88,15.55,16.49,17.32,18.08,18.65,19.11,19.48,19.90,20.29,20.62,20.87,21.11,21.33,21.53,21.72,21.98,22.19,22.40,22.58,22.71,22.87,22.99,23.13,23.31,23.46,23.59,23.71,23.82,23.93,24.04,24.13,24.27,24.39,24.49,24.59,24.68,24.76,24.85,24.93,25.07,25.15,25.22,25.29,25.36,25.46,25.51,25.60,25.68,25.77,25.84,25.89,25.95,26.01,26.09,26.14,26.22,26.30,26.35,26.40,26.45,26.53,26.60,26.62","0.9106,0.9094,0.8744,0.7197","1.2529,1.1865,0.8696,0.6914,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","32,17,32,17,32,32,32,32,32,17,17,17,32,32,32,32,32,32,17,17,17,32,32,32,32,32,17,17,17,32,32,32,32,32,17,17,17,32,32,32,32,32,17,17,17,32,32,32,32,32,17,17,17,32,32,32,32,32,32,32,17,32,32,32"
1134,32.72,32.40,"11.16,13.92,15.79,17.02,17.91,18.68,19.32,19.86,20.33,20.58,20.80,21.03,21.23,21.45,21.71,21.99,22.26,22.40,22.54,22.67,22.79,22.92,23.09,23.29,23.47,23.57,23.67,23.76,23.85,23.95,24.07,24.23,24.37,24.44,24.52,24.60,24.67,24.74,24.84,24.98,25.08,25.15,25.21,25.27,25.33,25.39,25.53,25.61,25.70,25.77,25.80,25.85,25.91,25.96,26.05,26.15,26.24,26.28,26.33,26.37,26.41,26.48,26.52,26.64","1.1591,1.1551,1.0224,0.6616","1.4883,1.3125,0.7890,0.4094,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,1","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1135,30.20,30.58,"10.02,11.26,12.16,13.05,13.83,14.46,14.99,15.49,15.89,16.13,16.30,16.46,16.62,16.82,17.05,17.30,17.53,17.67,17.77,17.88,18.00,18.14,18.31,18.48,18.63,18.74,18.87,19.03,19.12,19.23,19.34,19.47,19.60,19.70,19.80,19.90,19.97,20.06,20.16,20.28,20.38,20.45,20.52,20.57,20.64,20.72,20.81,20.90,20.99,21.04,21.09,21.12,21.17,21.24,21.32,21.42,21.49,21.54,21.61,21.63,21.68,21.74,21.82,21.89","1.3015,1.2937,1.2302,0.1734","1.5156,1.3223,1.1592,0.0021,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,12","41,25,41,41,25,25,41,41,41,41,41,41,41,25,41,41,41,41,41,25,25,25,25,41,25,25,25,25,25,25,41,41,25,25,25,25,25,25,41,41,25,25,25,41,25,25,41,41,25,25,41,25,25,25,41,41,41,25,25,41,25,25,41,41"
1136,31.57,32.92,"10.54,12.48,13.81,15.02,15.97,16.75,17.39,17.92,18.33,18.59,18.76,18.91,19.09,19.31,19.57,19.83,20.05,20.20,20.31,20.41,20.51,20.63,20.79,20.98,21.13,21.24,21.32,21.39,21.46,21.55,21.67,21.82,21.93,22.01,22.07,22.13,22.19,22.26,22.36,22.63,22.71,22.78,22.83,22.88,22.93,22.99,23.07,23.18,23.26,23.31,23.35,23.38,23.43,23.48,23.55,23.65,23.71,23.76,23.80,23.83,23.87,23.91,23.97,24.07","1.2440,1.2412,1.1289,0.3860","1.6074,1.4531,0.8569,0.0824,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","41,25,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,24,41,41,41,41,41,41,41,25,41,41,41,41,41"
1137,35.62,34.20,"10.78,13.67,15.55,16.69,17.51,18.15,18.64,19.08,19.59,19.84,20.05,20.35,20.60,20.81,21.04,21.30,21.57,21.72,21.84,22.01,22.17,22.30,22.45,22.64,22.83,22.92,23.01,23.13,23.26,23.34,23.45,23.60,23.73,23.81,23.89,23.98,24.08,24.15,24.24,24.37,24.48,24.54,24.60,24.69,24.77,24.82,24.91,25.02,25.09,25.13,25.18,25.27,25.32,25.39,25.45,25.55,25.62,25.67,25.73,25.78,25.83,25.88,25.94,26.05","1.0927,1.0908,1.0585,0.7578","1.3447,1.0830,1.0605,0.5122,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,40,41,41,41,41,41,40,41,41,40,41,41,41,41,40,41,40,40,41,25,41,41,40,40,40,41,40,41,41,40,41,41,25,41,40,41"
1138,47.71,36.86,"10.75,13.65,15.49,16.71,17.64,18.35,18.94,19.48,19.93,20.21,20.44,20.69,20.92,21.14,21.38,21.68,21.91,22.05,22.17,22.31,22.47,22.65,22.82,23.03,23.15,23.30,23.40,23.50,23.61,23.76,23.88,24.03,24.18,24.33,24.41,24.50,24.63,24.75,24.85,25.00,25.08,25.16,25.23,25.32,25.41,25.46,25.55,25.65,25.66,25.74,25.80,25.90,25.98,26.06,26.15,26.25,26.30,26.37,26.46,26.51,26.59,26.64,26.73,26.86","0.6017,0.6005,0.5919,0.5795","1.0771,1.0586,1.0439,0.8203,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,8,8,1","50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1,1,50,50,1,50,50,1,1,50,50,1,1,50,50,50,50,50,1,1,50,50,1,1,50,50,1,50,50,50,50,50,50,50,50,50,50,50,50"
1139,59.76,43.50,"11.08,15.09,17.61,18.58,19.59,20.25,20.82,21.40,21.92,22.04,22.37,22.70,22.99,23.13,23.33,23.67,23.82,23.97,24.04,24.29,24.48,24.58,24.81,25.03,25.10,25.13,25.13,25.20,25.45,25.57,25.59,25.80,25.87,25.93,26.01,26.07,26.17,26.23,26.22,26.33,26.32,26.36,26.43,26.43,26.54,26.52,26.62,26.71,26.84,26.91,26.98,27.09,27.19,27.24,27.33,27.46,27.56,27.62,27.63,27.64,27.66,27.71,27.80,27.99","0.5152,0.5151,0.5103,0.5097","1.0029,1.0000,0.9985,0.9981,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","57,42,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,42,57,57,59,59,59,57,57,57,42,57,59,57,57,57,57,57,63,57,63,42,57,57,42,63,42,57,57,57,57,57,57,57,57,57,57,57,59,59,57,57,57,57"
1140,57.62,44.79,"10.87,16.27,19.12,20.36,21.35,22.40,23.08,23.56,24.23,24.67,25.02,25.38,25.76,26.15,26.51,26.79,27.17,27.43,27.65,27.84,28.04,28.26,28.48,28.70,28.95,29.13,29.29,29.44,29.58,29.74,29.92,30.09,30.27,30.42,30.55,30.65,30.75,30.88,31.02,31.16,31.30,31.42,31.52,31.60,31.68,31.78,31.90,32.01,32.11,32.23,32.31,32.37,32.45,32.54,32.64,32.74,32.85,32.94,33.01,33.08,33.14,33.22,33.32,33.41","0.5558,0.5556,0.5542,0.5516","1.0576,1.0127,0.9683,0.9619,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,9,9,9","17,2,17,17,2,17,2,2,17,2,2,17,17,17,17,2,17,17,2,2,17,17,2,17,17,17,2,2,2,17,2,17,17,17,2,2,2,17,17,17,17,17,2,2,2,2,17,17,17,17,2,2,2,2,2,17,17,17,17,2,2,2,2,17"
1141,63.36,49.80,"10.15,15.01,17.85,20.42,22.03,23.41,24.63,25.56,26.17,26.62,27.01,27.35,27.63,27.91,28.17,28.55,28.90,29.14,29.38,29.60,29.79,29.95,30.10,30.31,30.55,30.74,30.92,31.09,31.24,31.36,31.48,31.60,31.75,31.90,32.06,32.20,32.32,32.43,32.54,32.61,32.73,32.84,32.94,33.04,33.13,33.22,33.30,33.41,33.50,33.64,33.77,33.88,33.98,34.05,34.12,34.20,34.26,34.35,34.46,34.55,34.63,34.71,34.77,34.84","0.5631,0.5629,0.5626,0.5581","1.0361,1.0137,1.0107,0.9399,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,1,9,9","10,10,10,10,10,10,10,10,10,58,58,10,10,10,10,10,10,58,10,10,58,10,10,10,10,10,10,10,10,10,10,10,10,10,58,58,58,58,10,10,58,58,10,10,58,10,10,10,10,10,10,10,58,58,10,10,58,10,58,58,10,10,10,10"
