ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
213,25.55,21.35,"10.61,11.81,12.55,13.08,13.48,13.77,13.99,14.14,14.28,14.45,14.62,14.79,14.94,15.07,15.17,15.25,15.33,15.42,15.52,15.62,15.72,15.80,15.87,15.92,15.97,16.04,16.11,16.18,16.25,16.31,16.37,16.41,16.45,16.50,16.55,16.61,16.67,16.73,16.77,16.80,16.83,16.87,16.92,16.96,17.01,17.06,17.10,17.11,17.15,17.21,17.25,17.29,17.36,17.41,17.44,17.47,17.52,17.59,17.64,17.70,17.75,17.80,17.84,17.87","1.2267,1.1688,0.9317,0.5515","1.8926,1.3594,0.7485,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","3,1,3,3","63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63"
214,23.78,20.75,"11.63,12.81,13.50,13.96,14.27,14.47,14.65,14.82,15.10,15.33,15.53,15.71,15.88,16.06,16.23,16.39,16.57,16.72,16.84,16.95,17.06,17.19,17.32,17.45,17.58,17.69,17.77,17.85,17.93,18.03,18.14,18.25,18.34,18.43,18.50,18.56,18.62,18.69,18.78,18.88,18.95,19.02,19.07,19.12,19.17,19.23,19.30,19.39,19.45,19.50,19.54,19.59,19.62,19.67,19.73,19.81,19.86,19.90,19.94,19.97,20.01,20.04,20.09,20.17","1.6250,1.5616,0.8129,0.0001","2.0918,1.9092,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,8,0,8","63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63"
215,21.95,19.57,"9.89,11.06,11.78,12.29,12.68,12.97,13.19,13.36,13.51,13.68,13.85,14.01,14.16,14.29,14.40,14.48,14.57,14.66,14.76,14.86,14.96,15.04,15.11,15.17,15.24,15.31,15.39,15.46,15.53,15.59,15.65,15.71,15.78,15.85,15.92,15.97,16.02,16.07,16.11,16.16,16.23,16.29,16.34,16.38,16.42,16.46,16.50,16.52,16.59,16.64,16.68,16.71,16.74,16.77,16.79,16.82,16.87,16.91,16.95,16.98,17.01,17.03,17.05,17.07","1.7578,1.5432,0.6992,0.0001","2.2226,1.7783,0.0002,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,11,0,11","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
216,22.39,19.68,"10.69,11.92,12.67,13.17,13.50,13.71,13.83,13.89,14.04,14.23,14.43,14.61,14.77,14.87,14.94,14.98,15.05,15.14,15.26,15.37,15.47,15.55,15.60,15.64,15.67,15.73,15.81,15.89,15.97,16.03,16.07,16.10,16.12,16.17,16.22,16.28,16.34,16.39,16.43,16.45,16.48,16.51,16.54,16.59,16.64,16.68,16.72,16.76,16.78,16.80,16.83,16.86,16.90,16.94,16.98,17.02,17.04,17.06,17.09,17.12,17.16,17.18,17.22,17.26","1.6532,1.5027,0.5390,0.3055","2.1250,1.3662,0.5088,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,12,4,12","48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48"
217,23.40,21.28,"11.43,12.66,13.40,13.89,14.23,14.46,14.60,14.68,14.83,15.01,15.20,15.38,15.53,15.64,15.71,15.76,15.83,15.92,16.03,16.14,16.24,16.32,16.38,16.41,16.45,16.51,16.58,16.67,16.74,16.80,16.84,16.87,16.90,16.93,16.99,17.05,17.11,17.15,17.19,17.22,17.24,17.26,17.31,17.35,17.40,17.45,17.47,17.50,17.51,17.54,17.57,17.62,17.65,17.68,17.72,17.74,17.77,17.78,17.83,17.86,17.90,17.94,17.96,17.99","2.0367,1.9634,0.0001,0.0001","2.2715,1.4209,0.3079,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,4,15,4","63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63"
218,23.84,21.72,"10.75,12.10,12.96,13.56,13.97,14.24,14.41,14.51,14.63,14.80,15.01,15.21,15.38,15.51,15.60,15.67,15.73,15.83,15.95,16.07,16.19,16.28,16.36,16.43,16.48,16.55,16.63,16.72,16.80,16.88,16.94,17.00,17.05,17.10,17.16,17.23,17.30,17.36,17.41,17.44,17.50,17.54,17.58,17.63,17.69,17.75,17.79,17.82,17.87,17.90,17.94,17.98,18.03,18.07,18.12,18.16,18.20,18.23,18.25,18.28,18.33,18.39,18.44,18.48","1.8984,1.8438,0.2585,0.0002","1.9600,1.5508,0.4895,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,8,0,8","55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55"
226,75.31,53.02,"11.81,19.29,24.55,27.67,29.66,30.69,31.36,32.20,33.03,33.55,33.96,34.44,34.71,35.03,35.34,35.81,36.24,36.54,36.76,37.04,37.19,37.38,37.57,37.86,38.13,38.35,38.49,38.69,38.79,38.92,39.06,39.26,39.44,39.62,39.71,39.86,39.94,40.04,40.16,40.30,40.43,40.58,40.65,40.77,40.83,40.91,41.01,41.13,41.23,41.35,41.41,41.51,41.56,41.63,41.72,41.82,41.91,42.00,42.06,42.14,42.19,42.24,42.32,42.42","0.4691,0.4690,0.4688,0.4683","1.0050,1.0039,1.0000,0.9907,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
227,80.35,53.36,"11.75,19.21,24.53,27.73,29.80,30.95,31.56,32.11,32.90,33.40,33.83,34.32,34.63,34.93,35.28,35.62,36.03,36.30,36.53,36.80,36.98,37.21,37.44,37.59,37.83,38.00,38.17,38.35,38.54,38.71,38.86,38.97,39.14,39.25,39.41,39.54,39.68,39.80,39.91,40.00,40.13,40.24,40.35,40.46,40.57,40.66,40.75,40.83,40.94,41.02,41.12,41.21,41.29,41.37,41.44,41.52,41.61,41.69,41.77,41.85,41.92,41.98,42.05,42.12","0.4512,0.4510,0.4509,0.4505","1.0068,1.0068,1.0049,0.9814,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
228,89.13,51.58,"11.10,18.09,22.83,25.69,27.64,28.72,29.35,30.01,30.79,31.26,31.68,32.03,32.41,32.67,33.09,33.54,33.93,34.18,34.42,34.59,34.82,35.01,35.25,35.53,35.78,35.94,36.10,36.22,36.38,36.52,36.68,36.88,37.05,37.17,37.30,37.39,37.51,37.62,37.74,37.88,38.03,38.12,38.22,38.29,38.39,38.47,38.57,38.70,38.82,38.89,38.98,39.06,39.15,39.23,39.31,39.40,39.49,39.56,39.65,39.74,39.82,39.89,39.96,40.03","0.4111,0.4109,0.4109,0.4108","1.0049,1.0020,1.0009,0.9922,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,0,8,8","39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
229,39.43,33.80,"11.04,12.58,13.94,15.00,15.76,16.38,16.96,17.46,17.74,18.08,18.39,18.60,18.81,19.01,19.17,19.42,19.74,20.13,20.33,20.43,20.43,20.44,20.39,20.51,20.93,21.19,21.35,21.52,21.70,21.87,22.03,22.19,22.35,22.45,22.54,22.64,22.74,22.82,22.93,23.04,23.19,23.32,23.46,23.54,23.66,23.75,23.85,23.90,23.97,24.08,24.17,24.19,24.30,24.36,24.46,24.52,24.63,24.68,24.75,24.80,24.90,24.91,24.99,25.06","0.6870,0.6719,0.6641,0.6553","1.1211,1.0029,0.9834,0.8926,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,30,30,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
230,38.35,35.01,"11.64,13.38,14.90,16.13,17.08,17.85,18.58,19.25,19.58,20.00,20.40,20.63,20.95,21.21,21.39,21.81,21.85,22.28,22.60,22.79,22.94,23.06,23.13,23.34,23.36,23.37,23.45,23.59,23.77,23.97,24.09,24.10,24.18,24.38,24.42,24.48,24.57,24.73,24.87,25.02,25.30,25.49,25.65,25.70,25.78,25.92,26.04,26.17,26.29,26.38,26.50,26.51,26.56,26.66,26.75,26.83,26.91,27.02,27.13,27.18,27.23,27.32,27.43,27.51","0.7333,0.7212,0.7174,0.6902","1.2412,1.0947,0.9936,0.6704,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,34,34,24,24,24,24,24,34,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
231,38.97,33.88,"11.09,12.67,14.11,15.23,16.06,16.81,17.60,18.37,18.71,19.19,19.59,19.85,20.15,20.16,20.34,20.88,20.95,20.97,21.43,21.73,21.96,22.15,22.31,22.51,22.68,22.83,22.95,23.04,23.16,23.27,23.40,23.55,23.70,23.86,24.00,24.14,24.24,24.34,24.43,24.52,24.63,24.64,24.64,24.68,24.82,24.90,24.92,24.92,24.92,24.92,24.91,25.01,25.13,25.19,25.18,25.22,25.36,25.43,25.47,25.53,25.64,25.74,25.80,25.86","0.7065,0.6983,0.6928,0.6639","1.2314,1.0635,1.0381,0.6675,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,28,28,24,24,24,30,26,26,28,26,24,24,24,28,24,24,24,24,24,24,24,24,24"
232,82.53,49.51,"10.31,15.86,19.41,21.73,22.65,23.48,23.97,24.42,25.17,25.67,26.14,26.63,27.08,27.38,27.41,27.58,27.99,28.29,28.59,28.85,29.04,29.26,29.45,29.60,29.92,30.10,30.30,30.52,30.70,30.87,31.01,31.13,31.36,31.48,31.65,31.89,32.05,32.16,32.28,32.38,32.56,32.68,32.77,32.96,33.12,33.20,33.29,33.39,33.53,33.64,33.75,33.87,33.98,34.06,34.14,34.21,34.34,34.44,34.55,34.61,34.70,34.79,34.86,34.93","0.4076,0.4075,0.4074,0.4063","1.0117,1.0059,0.9984,0.9844,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,9,9,1","33,39,33,7,33,33,33,33,33,39,7,7,39,33,7,39,33,39,7,7,33,33,33,39,33,33,7,39,39,33,33,33,33,33,7,39,7,33,33,33,33,33,39,39,7,33,33,33,33,33,39,39,7,7,33,33,33,33,39,39,7,7,33,33"
233,45.98,39.89,"9.77,11.32,12.77,13.84,14.67,15.30,15.79,16.19,16.57,16.83,17.04,17.24,17.45,17.66,17.89,18.11,18.32,18.48,18.60,18.72,18.84,18.97,19.11,19.27,19.42,19.54,19.64,19.73,19.83,19.93,20.03,20.17,20.28,20.37,20.45,20.54,20.61,20.69,20.78,20.88,20.98,21.06,21.13,21.19,21.26,21.32,21.39,21.49,21.56,21.63,21.69,21.75,21.79,21.86,21.91,22.01,22.08,22.12,22.17,22.10,22.22,22.27,22.24,22.34","0.6354,0.6338,0.6323,0.6093","1.0596,1.0576,1.0019,0.8809,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,1","49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,55,55,55,55,1"
234,50.10,40.62,"11.05,15.20,17.20,18.65,19.77,20.61,21.37,21.95,22.50,22.95,23.25,23.59,23.86,24.14,24.47,24.80,25.10,25.36,25.54,25.74,25.91,26.09,26.28,26.48,26.68,26.87,26.99,27.13,27.25,27.39,27.51,27.65,27.80,27.95,28.02,28.15,28.25,28.35,28.44,28.55,28.67,28.79,28.92,28.95,29.04,29.12,29.29,29.39,29.50,29.61,29.69,29.73,29.80,29.88,30.01,30.09,30.19,30.28,30.35,30.40,30.46,30.53,30.63,30.71","0.6796,0.6788,0.6787,0.6680","1.1162,1.0322,1.0029,0.8491,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,12,5","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
235,34.27,30.65,"11.33,14.01,15.41,16.12,16.64,17.12,17.52,17.85,18.19,18.57,18.92,19.20,19.45,19.67,19.88,20.08,20.31,20.52,20.71,20.89,21.05,21.19,21.33,21.47,21.64,21.78,21.91,22.03,22.14,22.24,22.34,22.46,22.58,22.70,22.79,22.89,22.98,23.06,23.14,23.23,23.33,23.42,23.49,23.57,23.65,23.72,23.78,23.86,23.94,24.02,24.09,24.15,24.22,24.28,24.33,24.40,24.47,24.54,24.61,24.69,24.77,24.84,24.89,24.94","1.0323,1.0291,0.9552,0.8545","1.1934,1.0752,0.8881,0.8428,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,4,4,15","39,33,39,39,33,33,33,33,33,39,39,39,39,33,33,33,33,33,39,39,39,39,33,33,33,33,39,39,39,39,33,33,33,33,33,39,39,39,33,33,33,33,33,39,39,39,33,33,33,33,33,39,39,39,33,33,33,33,39,39,39,39,39,33"
236,37.49,34.06,"10.45,13.20,14.85,15.54,16.36,17.03,17.58,18.02,18.43,18.86,19.28,19.62,19.92,20.20,20.48,20.71,20.99,21.24,21.46,21.67,21.87,22.04,22.22,22.40,22.61,22.78,22.93,23.09,23.23,23.36,23.49,23.64,23.81,23.94,24.06,24.18,24.30,24.41,24.50,24.62,24.76,24.88,24.97,25.07,25.18,25.27,25.35,25.44,25.57,25.67,25.75,25.84,25.93,26.01,26.08,26.16,26.27,26.36,26.43,26.51,26.59,26.66,26.72,26.79","0.9433,0.9402,0.9208,0.7950","1.1357,1.0635,1.0293,0.7715,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,9,9,0","40,33,40,40,33,33,33,33,33,33,40,40,40,33,33,33,33,33,40,40,40,33,33,33,33,33,40,40,33,40,33,33,33,33,40,40,33,33,33,33,33,33,40,33,33,40,33,33,33,33,33,40,33,40,40,33,33,33,33,33,33,40,40,33"
237,45.88,43.71,"11.28,19.56,21.45,22.94,23.96,24.80,25.34,25.75,26.23,26.64,27.01,27.39,27.73,28.08,28.45,28.67,29.00,29.26,29.49,29.70,29.90,30.15,30.40,30.58,30.81,31.02,31.18,31.36,31.49,31.65,31.85,32.01,32.19,32.35,32.48,32.60,32.73,32.86,33.00,33.12,33.28,33.41,33.53,33.64,33.72,33.83,33.93,34.06,34.19,34.29,34.39,34.50,34.57,34.67,34.77,34.86,34.99,35.08,35.16,35.25,35.32,35.39,35.48,35.55","0.8335,0.8330,0.8146,0.7775","1.0420,1.0107,0.9868,0.9605,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","40,40,40,40,40,40,40,24,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,24,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,24,40,40,40,40"
