ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
549,27.35,24.47,"10.74,11.81,12.45,12.89,13.21,13.44,13.62,13.75,13.91,14.07,14.23,14.37,14.50,14.60,14.69,14.76,14.85,14.96,15.06,15.16,15.27,15.36,15.43,15.49,15.58,15.69,15.80,15.90,15.99,16.08,16.14,16.19,16.25,16.32,16.40,16.49,16.57,16.64,16.71,16.76,16.81,16.86,16.91,16.98,17.04,17.11,17.17,17.23,17.27,17.31,17.36,17.41,17.46,17.51,17.57,17.62,17.66,17.70,17.75,17.79,17.84,17.89,17.93,17.98","1.3947,1.3711,1.2340,0.0001","1.4424,1.1182,1.0742,0.3652,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,5,12,12","46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,40,40,40,40,40,40,46,46,40,40,40,40,40,40,40,46,46,40,40,40,40,40,40,40,46,46,40,40,40,40,40,40,46,46,40,40,40,40,40,40,46,46,40,40,40,40,40,40"
550,47.73,41.98,"10.58,17.88,19.11,20.67,21.76,22.59,23.27,23.85,24.51,25.10,25.55,25.92,26.20,26.44,26.70,27.03,27.52,27.81,28.08,28.33,28.53,28.69,28.85,29.06,29.37,29.58,29.76,29.92,30.09,30.22,30.34,30.49,30.73,30.89,31.01,31.15,31.28,31.40,31.49,31.61,31.81,31.94,32.04,32.14,32.25,32.35,32.44,32.52,32.70,32.81,32.90,32.98,33.07,33.16,33.23,33.30,33.48,33.58,33.64,33.73,33.81,33.89,33.96,34.03","0.7350,0.7344,0.6915,0.6864","1.0976,1.0733,1.0361,0.7930,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,8,1,1","39,33,39,33,33,33,33,33,33,39,39,39,33,33,33,33,33,33,39,39,39,33,33,33,33,33,39,33,39,39,33,33,33,33,39,33,33,39,39,33,33,33,39,33,33,33,39,33,33,33,39,39,39,39,39,33,33,33,33,33,33,33,39,33"
551,29.04,25.23,"8.86,10.19,11.16,12.15,12.80,13.26,13.61,13.86,14.15,14.47,14.78,15.04,15.25,15.44,15.60,15.74,15.87,16.05,16.24,16.40,16.54,16.66,16.76,16.85,16.93,17.05,17.18,17.32,17.43,17.52,17.59,17.65,17.71,17.79,17.90,18.00,18.10,18.18,18.24,18.29,18.31,18.36,18.44,18.53,18.61,18.69,18.74,18.78,18.80,18.85,18.90,18.98,19.05,19.12,19.17,19.21,19.23,19.26,19.31,19.37,19.43,19.49,19.53,19.57","1.5116,1.5088,0.9788,0.0001","1.5215,1.4492,1.0293,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","3,5,3,5","40,40,46,40,40,24,24,24,40,40,40,40,40,24,24,24,40,40,40,40,40,24,24,24,24,40,40,40,40,40,24,24,24,24,40,40,40,40,24,24,24,24,40,40,40,40,24,24,24,40,40,40,40,40,24,24,24,24,40,40,40,40,40,24"
552,46.77,45.42,"11.01,17.16,20.10,21.51,22.56,23.78,24.69,25.44,26.14,26.67,27.14,27.52,27.86,28.18,28.48,28.85,29.32,29.59,29.87,30.12,30.37,30.55,30.73,30.96,31.28,31.48,31.67,31.86,32.04,32.18,32.30,32.46,32.71,32.87,33.01,33.16,33.31,33.43,33.52,33.65,33.86,34.00,34.11,34.23,34.35,34.46,34.54,34.64,34.83,34.94,35.03,35.13,35.23,35.33,35.41,35.49,35.65,35.75,35.82,35.91,36.00,36.09,36.16,36.23","0.7915,0.7909,0.7711,0.6098","1.0508,1.0410,1.0185,0.8897,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,15,5,5","33,47,33,33,47,33,33,33,33,47,47,33,47,33,33,33,33,33,47,47,33,33,33,33,33,33,47,47,33,33,33,33,33,33,47,47,33,47,33,33,33,33,33,47,33,47,33,33,33,33,33,47,33,47,33,33,33,33,33,47,33,47,33,33"
558,28.34,30.71,"11.56,13.43,15.10,16.39,17.41,18.22,18.88,19.42,19.87,20.13,20.31,20.45,20.63,20.84,21.09,21.32,21.55,21.72,21.83,21.91,22.00,22.12,22.27,22.43,22.59,22.71,22.79,22.85,22.92,23.00,23.10,23.22,23.36,23.45,23.51,23.57,23.61,23.68,23.76,23.85,23.96,24.05,24.10,24.14,24.19,24.23,24.30,24.37,24.47,24.54,24.59,24.62,24.66,24.70,24.76,24.83,24.92,24.97,25.02,25.05,25.08,25.12,25.16,25.23","1.2208,1.2010,0.6850,0.4878","1.5185,1.4893,0.9927,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
559,27.19,29.50,"11.48,13.23,14.84,16.11,17.12,17.93,18.57,19.08,19.49,19.76,19.95,20.08,20.24,20.47,20.71,20.94,21.15,21.32,21.43,21.52,21.61,21.73,21.88,22.03,22.18,22.30,22.39,22.45,22.52,22.60,22.71,22.82,22.94,23.04,23.10,23.16,23.21,23.28,23.35,23.45,23.55,23.63,23.68,23.73,23.77,23.82,23.89,23.97,24.06,24.12,24.18,24.21,24.26,24.30,24.35,24.42,24.49,24.56,24.60,24.63,24.67,24.70,24.74,24.81","1.6505,1.6355,0.7134,0.0001","1.4814,1.4434,1.0752,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
560,29.87,28.72,"10.95,13.62,15.43,16.59,17.35,17.99,18.63,19.20,19.61,19.88,20.11,20.34,20.55,20.76,21.01,21.28,21.51,21.67,21.80,21.94,22.06,22.19,22.34,22.53,22.69,22.80,22.90,23.02,23.10,23.18,23.29,23.44,23.56,23.66,23.74,23.81,23.88,23.97,24.03,24.14,24.25,24.33,24.38,24.45,24.49,24.58,24.62,24.71,24.81,24.87,24.92,24.97,25.04,25.07,25.13,25.18,25.28,25.36,25.39,25.41,25.47,25.52,25.56,25.59","1.3406,1.3366,0.9347,0.3882","1.5195,1.4190,1.0625,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,33,32,33,32,32,32,32,32,32,33,32,32,33,33,33,32,32,32,33,32,33,32,33,32"
561,37.26,33.28,"11.43,12.89,14.11,14.97,15.83,16.54,17.07,17.44,17.80,18.15,18.48,18.80,19.10,19.37,19.62,19.82,20.04,20.28,20.50,20.69,20.87,21.04,21.21,21.35,21.52,21.69,21.84,21.98,22.11,22.24,22.36,22.47,22.59,22.73,22.84,22.95,23.05,23.15,23.25,23.33,23.43,23.54,23.63,23.72,23.79,23.88,23.96,24.03,24.11,24.20,24.27,24.34,24.41,24.47,24.54,24.60,24.67,24.75,24.81,24.87,24.91,24.97,25.04,25.07","1.0596,1.0584,1.0333,0.8481","1.1631,1.1123,1.0478,0.6772,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,12,12","31,31,31,31,31,31,31,31,25,31,25,31,31,31,31,31,25,31,31,31,31,31,31,31,25,31,25,31,31,31,31,31,25,31,31,31,31,31,31,31,25,31,31,25,31,31,31,31,25,25,25,25,31,31,31,31,31,31,25,25,31,31,31,31"
562,38.64,34.09,"10.55,13.92,15.12,16.20,16.79,17.28,17.60,18.10,18.43,18.74,19.05,19.34,19.61,19.84,20.06,20.27,20.44,20.62,20.80,20.97,21.11,21.27,21.41,21.57,21.68,21.80,21.94,22.08,22.20,22.31,22.42,22.53,22.63,22.72,22.82,22.92,23.01,23.10,23.19,23.28,23.37,23.44,23.51,23.59,23.67,23.74,23.82,23.90,23.97,24.03,24.09,24.15,24.21,24.28,24.34,24.42,24.48,24.52,24.56,24.61,24.66,24.72,24.78,24.86","0.9009,0.8998,0.8677,0.8472","1.1045,1.0127,0.9775,0.9053,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,8,0,0","16,48,16,48,48,16,48,48,16,16,48,16,48,48,48,48,16,16,16,16,48,48,48,48,48,48,16,16,16,48,48,48,48,48,16,16,16,48,48,48,48,48,16,16,16,48,48,48,48,48,16,16,16,48,48,48,48,48,48,16,39,48,48,48"
563,27.71,24.06,"11.98,13.14,13.86,14.38,14.76,15.05,15.26,15.41,15.55,15.72,15.89,16.06,16.22,16.35,16.48,16.62,16.73,16.84,16.95,17.06,17.17,17.27,17.36,17.47,17.56,17.64,17.73,17.82,17.90,17.97,18.04,18.14,18.22,18.28,18.34,18.41,18.48,18.54,18.59,18.66,18.74,18.80,18.85,18.90,18.94,18.99,19.05,19.09,19.17,19.23,19.25,19.30,19.33,19.35,19.38,19.43,19.53,19.57,19.61,19.64,19.66,19.70,19.73,19.78","1.2285,1.1994,1.1271,0.4448","1.5684,1.2325,1.1709,0.0279,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,12,12,12","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,30,24,24,24,24,24,24,24,24,24,24,24"
564,24.18,21.12,"10.31,11.59,12.46,13.13,13.62,13.97,14.30,14.57,14.74,14.93,15.13,15.32,15.51,15.71,15.89,16.03,16.12,16.23,16.35,16.46,16.58,16.70,16.81,16.89,16.94,17.02,17.11,17.19,17.27,17.36,17.44,17.48,17.53,17.59,17.66,17.72,17.79,17.86,17.92,17.96,18.01,18.07,18.13,18.18,18.23,18.29,18.36,18.41,18.47,18.54,18.59,18.63,18.67,18.74,18.80,18.86,18.95,19.03,19.08,19.10,19.15,19.21,19.28,19.35","1.4885,1.4161,1.0955,0.0001","1.7470,1.5781,0.6753,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,11,0,0","23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23"
565,25.27,22.74,"9.84,11.31,12.29,13.22,14.00,14.59,15.05,15.46,15.83,16.06,16.27,16.49,16.73,16.95,17.16,17.38,17.60,17.74,17.86,18.00,18.14,18.28,18.42,18.58,18.73,18.83,18.91,19.01,19.11,19.21,19.32,19.44,19.56,19.63,19.70,19.77,19.84,19.92,20.01,20.11,20.19,20.25,20.30,20.36,20.43,20.49,20.55,20.65,20.71,20.76,20.80,20.85,20.89,20.94,21.00,21.08,21.13,21.17,21.20,21.24,21.28,21.32,21.37,21.43","1.6368,1.6172,0.7455,0.0001","2.0215,1.9785,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,8,0,0","23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23"
566,32.90,26.93,"9.79,10.96,11.72,12.30,12.73,13.01,13.17,13.31,13.63,13.88,14.08,14.30,14.50,14.64,14.74,14.84,15.06,15.23,15.36,15.49,15.61,15.70,15.76,15.83,16.00,16.12,16.22,16.31,16.41,16.48,16.53,16.60,16.72,16.81,16.90,17.00,17.08,17.14,17.19,17.25,17.34,17.42,17.51,17.60,17.68,17.73,17.78,17.82,17.90,17.97,18.06,18.15,18.22,18.27,18.31,18.35,18.42,18.49,18.58,18.68,18.74,18.79,18.82,18.84","1.0615,1.0575,1.0247,0.8564","1.1133,1.0225,0.9888,0.8760,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,5,3,11","16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16"
567,32.30,27.93,"9.04,10.34,11.27,12.05,12.81,13.37,13.74,13.99,14.14,14.34,14.58,14.83,15.10,15.34,15.52,15.66,15.75,15.88,16.03,16.20,16.37,16.53,16.66,16.77,16.86,16.96,17.08,17.20,17.33,17.46,17.57,17.68,17.76,17.85,17.94,18.04,18.14,18.25,18.35,18.46,18.53,18.60,18.68,18.76,18.85,18.94,19.04,19.14,19.20,19.26,19.32,19.39,19.47,19.55,19.64,19.74,19.79,19.84,19.89,19.95,20.02,20.09,20.18,20.27","1.0235,1.0187,0.9588,0.8161","1.1836,1.1172,0.9946,0.7046,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,0,8,0","30,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
568,22.44,21.12,"10.32,12.13,13.32,14.16,14.77,15.19,15.47,15.67,15.92,16.06,16.24,16.46,16.68,16.86,17.01,17.16,17.32,17.40,17.52,17.65,17.78,17.90,18.00,18.14,18.24,18.30,18.38,18.48,18.58,18.66,18.75,18.87,18.95,19.00,19.05,19.13,19.20,19.27,19.34,19.47,19.52,19.55,19.61,19.66,19.72,19.77,19.83,19.97,19.99,20.01,20.06,20.12,20.15,20.21,20.27,20.40,20.43,20.44,20.47,20.53,20.56,20.59,20.66,20.80","1.6573,1.4949,0.8475,0.0001","2.1269,1.8721,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,12,12,12","23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23"
569,22.31,20.16,"12.74,13.86,14.53,15.00,15.35,15.60,15.79,15.93,16.09,16.26,16.42,16.57,16.71,16.83,16.92,17.00,17.11,17.21,17.31,17.41,17.51,17.60,17.67,17.74,17.83,17.91,18.00,18.07,18.15,18.21,18.26,18.32,18.40,18.48,18.55,18.62,18.67,18.72,18.78,18.81,18.88,18.96,19.02,19.09,19.13,19.15,19.20,19.24,19.32,19.38,19.44,19.48,19.51,19.56,19.59,19.66,19.72,19.76,19.80,19.83,19.88,19.91,19.95,20.01","1.4912,1.2539,0.8540,0.4010","2.3282,1.6709,0.0002,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,15,15,15","23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23"
570,25.71,23.16,"9.71,11.09,12.09,12.85,13.42,13.84,14.12,14.30,14.42,14.56,14.75,14.99,15.23,15.42,15.55,15.64,15.72,15.82,15.97,16.16,16.33,16.46,16.55,16.62,16.68,16.77,16.92,17.08,17.23,17.33,17.39,17.47,17.53,17.63,17.77,17.92,18.03,18.12,18.18,18.27,18.33,18.44,18.57,18.69,18.79,18.85,18.91,19.01,19.08,19.18,19.30,19.40,19.47,19.53,19.60,19.68,19.76,19.85,19.96,20.04,20.10,20.14,20.21,20.28","1.2530,1.2188,0.8667,0.6611","2.0273,1.9737,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,11,11,11","15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15"
571,25.31,23.93,"11.44,12.81,13.71,14.64,15.49,16.19,16.72,17.12,17.44,17.64,17.81,18.01,18.26,18.53,18.79,19.02,19.16,19.26,19.36,19.49,19.65,19.84,20.03,20.20,20.27,20.34,20.41,20.51,20.64,20.79,20.94,21.09,21.13,21.18,21.24,21.33,21.43,21.56,21.70,21.83,21.85,21.90,21.95,22.02,22.11,22.23,22.35,22.47,22.51,22.53,22.58,22.64,22.72,22.82,22.92,23.03,23.06,23.09,23.13,23.19,23.25,23.34,23.42,23.55","1.5449,1.5192,0.9351,0.0001","2.0175,1.9833,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,11,11,11","23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23"
