ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
705,44.29,40.04,"10.57,15.20,17.33,19.20,20.33,21.10,21.81,22.21,22.67,23.08,23.38,23.67,24.01,24.36,24.65,25.18,25.19,25.26,25.51,25.68,25.72,26.20,26.61,26.74,26.89,27.05,27.21,27.46,27.55,27.70,27.93,28.24,28.42,28.57,28.73,28.86,28.94,29.12,29.31,29.48,29.60,29.75,29.88,29.98,30.10,30.20,30.30,30.39,30.49,30.62,30.71,30.81,30.89,30.97,31.06,31.14,31.21,31.26,31.30,31.36,31.46,31.58,31.68,31.76","0.7945,0.7939,0.7847,0.7485","1.0742,1.0547,0.9526,0.9189,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,8,0","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,28,26,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
706,40.66,35.77,"10.27,12.90,14.27,15.32,15.98,16.92,17.44,17.86,18.29,18.73,19.07,19.37,19.62,19.86,20.10,20.35,20.62,20.84,21.06,21.24,21.41,21.57,21.72,21.87,22.05,22.22,22.39,22.53,22.65,22.76,22.89,23.01,23.14,23.26,23.38,23.49,23.59,23.69,23.78,23.89,24.04,24.14,24.25,24.35,24.38,24.56,24.68,24.74,24.82,24.92,25.03,25.11,25.20,25.32,25.44,25.52,25.56,25.65,25.76,25.83,25.91,25.97,26.00,26.08","0.7685,0.7670,0.7570,0.7115","1.1592,1.0557,1.0234,0.7622,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,8,0,8","33,33,33,33,33,33,33,33,33,17,17,33,33,33,33,33,33,33,17,17,33,33,33,33,33,33,33,17,17,33,33,33,33,33,17,33,33,33,33,33,33,33,33,17,33,33,33,33,17,33,33,17,33,33,33,33,33,33,33,17,33,33,17,33"
707,38.84,35.18,"10.14,12.31,14.10,15.33,16.35,17.16,17.83,18.52,19.00,19.35,19.55,19.78,20.02,20.24,20.44,20.71,21.15,21.46,21.69,21.90,22.07,22.23,22.39,22.56,22.83,23.07,23.26,23.43,23.58,23.70,23.83,24.02,24.19,24.32,24.47,24.63,24.76,24.86,24.98,25.14,25.27,25.38,25.48,25.59,25.69,25.77,25.86,25.98,26.08,26.17,26.25,26.32,26.39,26.45,26.53,26.60,26.69,26.77,26.83,26.89,26.94,26.99,27.04,27.10","0.8775,0.8759,0.8605,0.7183","1.2510,1.0957,1.0742,0.5786,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,1","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
708,37.94,37.13,"11.85,15.43,17.54,18.95,20.20,21.29,22.22,23.17,23.81,24.10,24.29,24.50,24.73,24.95,25.20,25.58,25.96,26.15,26.26,26.36,26.51,26.69,26.84,27.06,27.29,27.49,27.59,27.72,27.88,28.02,28.21,28.41,28.54,28.75,28.92,29.06,29.19,29.32,29.44,29.58,29.72,29.85,29.97,30.08,30.20,30.30,30.40,30.53,30.64,30.75,30.84,30.94,31.04,31.14,31.22,31.34,31.44,31.52,31.61,31.69,31.78,31.87,31.96,32.05","1.0431,1.0420,1.0217,0.8935","1.2519,1.1406,1.1241,0.4829,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
709,34.39,32.05,"10.59,12.48,13.95,15.03,15.96,16.66,17.22,17.74,18.20,18.48,18.69,18.91,19.19,19.42,19.70,19.97,20.19,20.29,20.47,20.72,20.93,21.07,21.25,21.43,21.62,21.75,21.86,22.02,22.13,22.26,22.36,22.48,22.60,22.67,22.70,22.78,22.89,23.02,23.00,23.05,23.38,23.47,23.55,23.60,23.68,23.89,23.96,24.04,24.17,24.24,24.30,24.43,24.47,24.56,24.59,24.72,24.81,24.90,24.94,25.02,25.09,25.13,25.20,25.30","0.9073,0.8980,0.8554,0.8227","1.2705,1.2051,0.9336,0.5903,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,8,0","25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,57,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25"
712,32.17,32.32,"10.57,16.51,18.44,19.38,20.10,20.91,21.27,21.68,22.00,22.28,22.58,22.86,23.10,23.29,23.48,23.74,23.91,24.07,24.23,24.39,24.53,24.64,24.77,24.95,25.07,25.17,25.29,25.40,25.50,25.58,25.68,25.81,25.90,25.98,26.07,26.16,26.23,26.29,26.37,26.47,26.54,26.61,26.68,26.74,26.81,26.85,26.92,27.00,27.05,27.11,27.17,27.23,27.27,27.31,27.38,27.43,27.48,27.53,27.58,27.63,27.66,27.70,27.75,27.79","1.1710,1.1709,0.8965,0.4680","1.4648,1.3437,0.8799,0.3110,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,1,1,9","39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
713,41.53,38.59,"9.81,14.97,17.19,18.19,18.99,19.65,20.08,20.42,20.81,21.26,21.54,21.89,22.21,22.44,22.66,22.86,23.03,23.28,23.43,23.69,23.85,23.97,24.07,24.12,24.30,24.44,24.62,24.77,24.92,25.05,25.13,25.20,25.30,25.39,25.51,25.61,25.70,25.79,25.86,25.92,25.99,26.07,26.16,26.24,26.33,26.42,26.49,26.57,26.62,26.69,26.75,26.81,26.88,26.95,27.01,27.08,27.13,27.19,27.24,27.30,27.35,27.40,27.45,27.51","0.8649,0.8648,0.8645,0.6548","1.1728,1.0108,0.9321,0.8838,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","10,4,10,4","22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22"
717,76.96,52.60,"11.01,18.13,22.39,24.96,26.91,28.25,29.22,29.85,30.46,30.90,31.35,31.74,32.21,32.63,33.12,33.43,33.76,34.00,34.24,34.46,34.73,34.98,35.27,35.45,35.65,35.81,35.97,36.12,36.31,36.48,36.68,36.79,36.93,37.04,37.15,37.26,37.40,37.54,37.69,37.76,37.85,37.93,38.01,38.11,38.22,38.33,38.45,38.49,38.56,38.62,38.68,38.77,38.87,38.96,39.05,39.09,39.14,39.19,39.25,39.33,39.41,39.50,39.58,39.60","0.4925,0.4923,0.4922,0.4919","1.0058,1.0019,1.0000,0.9922,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,9,9,1","38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38"
718,50.71,47.63,"10.40,16.01,18.92,20.68,22.27,23.45,24.46,25.17,25.72,26.16,26.62,27.07,27.42,27.80,28.19,28.50,28.79,29.03,29.32,29.58,29.78,30.00,30.25,30.46,30.63,30.82,31.03,31.20,31.34,31.48,31.64,31.92,32.06,32.23,32.39,32.54,32.66,32.77,32.94,33.15,33.29,33.43,33.57,33.69,33.80,33.90,34.03,34.15,34.23,34.32,34.43,34.52,34.59,34.70,34.81,34.90,35.09,35.22,35.33,35.42,35.54,35.67,35.81,35.93","0.9327,0.9321,0.9321,0.9285","1.0283,1.0156,0.9883,0.9678,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,14,5,14","31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,30,31,31,30,30,31,31,31,31,31,31,31,31,31,31,31"
719,52.27,42.08,"10.61,14.39,16.33,17.45,18.15,18.99,19.53,19.89,20.48,20.94,21.27,21.57,21.87,22.19,22.53,22.82,22.99,23.23,23.40,23.64,23.88,24.04,24.22,24.52,24.74,24.93,25.08,25.22,25.39,25.56,25.71,25.82,25.97,26.10,26.23,26.34,26.42,26.56,26.66,26.78,26.90,27.01,27.12,27.20,27.31,27.33,27.49,27.59,27.67,27.77,27.85,27.90,28.00,28.02,28.13,28.24,28.31,28.40,28.47,28.54,28.60,28.69,28.76,28.84","0.6010,0.6000,0.5991,0.5967","1.0635,1.0313,1.0234,0.8823,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,8,0","33,39,33,33,33,33,33,39,39,39,39,33,39,39,39,33,39,39,33,33,33,33,33,33,33,39,33,39,39,39,33,33,33,39,33,39,39,39,39,33,39,33,33,39,39,39,39,33,39,39,39,39,39,39,39,39,39,33,39,33,39,39,33,33"
721,27.86,24.88,"10.10,11.47,12.50,13.68,14.73,15.58,16.27,16.82,17.20,17.44,17.61,17.79,17.99,18.24,18.52,18.80,18.99,19.13,19.23,19.33,19.46,19.61,19.79,19.99,20.11,20.20,20.27,20.35,20.44,20.56,20.69,20.85,20.93,20.99,21.05,21.11,21.18,21.28,21.39,21.52,21.58,21.63,21.67,21.72,21.79,21.86,21.96,22.07,22.12,22.15,22.19,22.23,22.29,22.36,22.44,22.54,22.57,22.60,22.63,22.67,22.71,22.78,22.86,22.93","1.4677,1.4621,1.0703,0.0001","2.0057,1.9942,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","3,3,3,3","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
722,26.39,22.28,"9.65,11.11,12.07,12.76,13.29,13.77,14.16,14.46,14.71,14.93,15.13,15.33,15.54,15.76,15.96,16.12,16.28,16.41,16.53,16.65,16.78,16.91,17.05,17.16,17.27,17.37,17.46,17.54,17.63,17.73,17.83,17.92,18.00,18.08,18.15,18.22,18.28,18.36,18.43,18.51,18.58,18.65,18.71,18.76,18.80,18.87,18.94,19.01,19.07,19.12,19.17,19.21,19.25,19.30,19.37,19.44,19.50,19.54,19.58,19.63,19.68,19.74,19.81,19.89","1.3868,1.3456,1.2674,0.0001","1.5860,1.4990,0.9151,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","3,11,3,3","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
723,28.33,25.49,"12.09,13.23,13.93,14.44,14.84,15.15,15.49,15.83,16.10,16.31,16.47,16.62,16.79,16.97,17.18,17.39,17.56,17.69,17.80,17.89,17.98,18.10,18.24,18.38,18.51,18.61,18.68,18.75,18.82,18.90,19.00,19.12,19.22,19.29,19.36,19.40,19.45,19.53,19.60,19.69,19.78,19.84,19.88,19.93,19.96,20.03,20.09,20.16,20.24,20.30,20.33,20.38,20.42,20.44,20.51,20.58,20.66,20.69,20.73,20.75,20.79,20.83,20.89,20.96","1.3410,1.3281,1.1975,0.1349","1.3341,1.1367,1.0566,0.4727,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,12,12,12","39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
724,34.13,29.10,"10.55,12.02,12.98,13.66,14.18,14.77,15.38,15.95,16.13,16.34,16.55,16.74,16.94,17.18,17.43,17.69,17.80,17.92,18.04,18.17,18.31,18.46,18.63,18.79,18.88,18.97,19.06,19.16,19.27,19.39,19.52,19.64,19.71,19.78,19.85,19.93,20.03,20.13,20.23,20.32,20.40,20.46,20.52,20.58,20.67,20.76,20.85,20.92,20.99,21.05,21.09,21.15,21.22,21.31,21.39,21.45,21.53,21.58,21.63,21.68,21.75,21.83,21.90,21.95","1.0420,1.0400,1.0145,0.6534","1.3223,1.2412,0.9805,0.4556,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","3,3,3,3","31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,40,40,31,31,31,31,31,31,31,40,31,31,31,31"
725,30.71,28.26,"11.40,12.75,13.61,14.24,14.70,15.03,15.41,15.79,15.94,16.13,16.32,16.50,16.69,16.94,17.20,17.43,17.53,17.64,17.75,17.86,18.00,18.17,18.36,18.52,18.61,18.71,18.83,18.94,19.06,19.21,19.36,19.48,19.56,19.65,19.74,19.82,19.93,20.06,20.18,20.28,20.34,20.41,20.48,20.56,20.65,20.77,20.87,20.94,21.00,21.05,21.12,21.18,21.27,21.37,21.46,21.51,21.56,21.61,21.66,21.71,21.80,21.89,21.97,22.01","1.3241,1.3212,1.2260,0.1295","1.1738,1.0918,1.0420,0.6919,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,12,12","31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,63,63,63,63,31,31,31,31,63,63,63,63,31,31,31,31,31,63,63,31,31,31,31,31,31,31,63,31,31,31,31,31,31,63,31,31,31,31,31,31"
726,27.60,23.86,"10.73,12.01,12.88,13.69,14.63,15.43,16.05,16.49,16.76,16.98,17.16,17.35,17.60,17.89,18.18,18.42,18.55,18.67,18.77,18.88,19.04,19.24,19.44,19.61,19.69,19.76,19.83,19.92,20.05,20.20,20.36,20.50,20.55,20.60,20.66,20.73,20.85,20.97,21.11,21.22,21.25,21.29,21.34,21.41,21.50,21.62,21.73,21.83,21.86,21.89,21.93,21.99,22.08,22.18,22.28,22.36,22.38,22.41,22.45,22.50,22.58,22.67,22.76,22.84","1.4013,1.3893,1.2087,0.0001","2.0117,1.9883,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,11,11,11","39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
727,28.30,23.49,"11.72,13.02,14.20,15.33,16.12,16.61,16.86,17.09,17.68,17.90,18.06,18.28,18.52,18.70,18.80,18.95,19.29,19.42,19.52,19.65,19.79,19.90,19.97,20.09,20.31,20.40,20.48,20.59,20.70,20.78,20.83,20.95,21.09,21.16,21.23,21.32,21.41,21.48,21.54,21.64,21.75,21.80,21.88,21.97,22.04,22.09,22.14,22.24,22.31,22.35,22.43,22.52,22.61,22.65,22.69,22.75,22.82,22.88,22.94,23.05,23.10,23.14,23.18,23.25","1.0938,1.0626,0.9524,0.8912","2.0215,1.9785,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,12,12,12","31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31"
728,25.86,25.19,"10.49,11.92,12.84,13.75,14.66,15.42,16.01,16.44,16.82,17.10,17.31,17.50,17.70,17.93,18.16,18.37,18.59,18.77,18.90,19.01,19.13,19.26,19.40,19.54,19.70,19.82,19.92,20.01,20.08,20.18,20.28,20.38,20.50,20.60,20.68,20.75,20.81,20.87,20.95,21.03,21.13,21.21,21.28,21.33,21.38,21.43,21.49,21.56,21.64,21.71,21.77,21.81,21.85,21.89,21.94,22.00,22.07,22.12,22.18,22.21,22.24,22.28,22.33,22.37","2.0059,1.9942,0.0001,0.0001","2.0078,1.9922,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,15,15,15","38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38"
