ue,stage,C_TRX_UE,C_TRX_BS,C_TRX,C_Layer_no_power,C_Layer,C_ABM_hist,lambda_bs_beam,lambda_ue_beam,ue_beams,bs_pattern,bs_layer_pattern,bs_beams_abm
1187,Stage4,25.17,16.24,16.24,,16.14,8.10;10.60;11.33;11.86;12.27;12.60;12.88;13.12;13.32;13.46;13.58;13.69;13.80;13.90;14.01;14.12;14.23;14.31;14.38;14.44;14.51;14.57;14.64;14.71;14.78;14.84;14.89;14.93;14.98;15.02;15.07;15.13;15.18;15.22;15.26;15.30;15.33,,,4,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1188,Stage1,31.39,,,,,,,,"4,0",,,
1188,Stage2,31.39,22.46,,,,,,,"4,0",0,,
1188,PowerOpt,31.39,22.46,22.46,,,,"189.48,55.20,3.85,3.12,2.40,0.98,0.58,0.11,0.09,0.05,0.04,0.03,0.02","2.00,0.00","4,0",0,,
1188,Stage3,31.39,22.46,22.46,22.12,,,,,"4,0",0,24,
1188,Stage3_PowerOpt,31.39,22.46,22.46,,22.12,,"47.40,13.80,0.97,0.78,0.60,0.24,0.14,0.02,0.01","2.00,0.00","4,0",0,24,
1188,Stage4,31.39,22.46,22.46,,22.12,6.60;11.66;12.65;13.51;14.24;14.90;15.47;15.98;16.39;16.65;16.87;17.08;17.28;17.49;17.71;17.97;18.19;18.35;18.49;18.62;18.74;18.87;19.01;19.18;19.32;19.43;19.53;19.60;19.69;19.78;19.88;20.00;20.11;20.20;20.28;20.34;20.42;20.49;20.56;20.65;20.75;20.83;20.90;20.96;21.03,,,"4,0",0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1189,Stage1,27.32,,,,,,,,"0,5,9",,,
1189,Stage2,27.32,21.28,,,,,,,"0,5,9",0,,
1189,PowerOpt,27.32,21.28,21.28,,,,"208.77,36.88,6.61,2.74,0.68,0.04,0.04,0.02,0.02,0.02,0.02,0.01,0.01,0.01","3.00,0.00,0.00","0,5,9",0,,
1189,Stage3,27.32,21.28,21.28,20.94,,,,,"0,5,9",0,24,
1189,Stage3_PowerOpt,27.32,21.28,21.28,,20.94,,"52.17,9.26,1.65,0.69,0.17,0.01","3.00,0.00,0.00","0,5,9",0,24,
1189,Stage4,27.32,21.28,21.28,,20.94,6.99;11.44;12.22;12.94;13.58;14.15;14.67;15.16;15.50;15.76;15.96;16.13;16.32;16.50;16.72;16.96;17.16;17.29;17.43;17.53;17.64;17.77;17.89;18.05;18.20;18.30;18.40;18.47;18.56;18.65;18.74;18.85;18.97;19.06;19.13;19.20;19.26;19.33;19.41;19.50;19.59;19.67;19.72;19.79;19.84;19.90,,,"0,5,9",0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1207,Stage1,21.57,,,,,,,,0,,,
1207,Stage2,21.57,16.18,,,,,,,0,12,,
1207,PowerOpt,21.57,16.18,16.18,,,,"66.90,46.87,22.77,12.79,11.49,9.21,8.69,7.33,6.85,6.01,5.63,5.32,4.92,4.11,3.93,3.38,3.02,2.66,2.30,2.13,2.01,1.76,1.58,1.52,1.39,1.26,1.16,0.88,0.86,0.81,0.63,0.61,0.56,0.49,0.43,0.36,0.31,0.28,0.28,0.25,0.22,0.21,0.18,0.16,0.15,0.15,0.13,0.11,0.10,0.09,0.09,0.09,0.07,0.07,0.06,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01",1.00,0,12,,
1207,Stage3,21.57,16.18,16.18,16.23,,,,,0,12,39,
1207,Stage3_PowerOpt,21.57,16.18,16.18,,16.23,,"27.42,5.63,5.23,4.19,3.64,2.26,1.90,1.81,1.60,1.31,1.14,1.01,0.78,0.72,0.61,0.54,0.43,0.41,0.38,0.33,0.29,0.28,0.25,0.24,0.21,0.18,0.14,0.11,0.11,0.10,0.09,0.08,0.07,0.06,0.06,0.05,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.01",1.00,0,12,39,
1207,Stage4,21.57,16.18,16.18,,16.23,8.92;10.30;11.21;11.88;12.38;12.75;13.01;13.19;13.28;13.40;13.55;13.72;13.88;14.02;14.13;14.21;14.26;14.33;14.42;14.52;14.62;14.70;14.77;14.81;14.85;14.90;14.97;15.04;15.11;15.16;15.21;15.24;15.27;15.31;15.36;15.42;15.47,,,0,12,39,"39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
1208,Stage1,21.92,,,,,,,,0,,,
1208,Stage2,21.92,16.07,,,,,,,0,15,,
1208,PowerOpt,21.92,16.07,16.07,,,,"117.27,51.42,32.31,17.85,8.15,6.32,4.48,4.02,3.17,2.77,1.79,1.51,0.84,0.80,0.77,0.55,0.43,0.29,0.27,0.23,0.14,0.09,0.09,0.08,0.06,0.06,0.04,0.03,0.03,0.02,0.01,0.01",1.00,0,15,,
1208,Stage3,21.92,16.07,16.07,16.08,,,,,0,15,39,
1208,Stage3_PowerOpt,21.92,16.07,16.07,,16.08,,"37.32,8.15,6.61,4.22,2.00,1.22,1.09,0.75,0.63,0.44,0.33,0.22,0.19,0.15,0.12,0.11,0.08,0.06,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01",1.00,0,15,39,
1208,Stage4,21.92,16.07,16.07,,16.08,9.27;10.46;11.23;11.81;12.26;12.60;12.86;13.05;13.17;13.30;13.44;13.60;13.74;13.88;13.99;14.07;14.13;14.21;14.29;14.38;14.47;14.55;14.62;14.67;14.72;14.77;14.83;14.90;14.96;15.01;15.06;15.10;15.13;15.17;15.22;15.27;15.32,,,0,15,39,"39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39"
1209,Stage1,21.40,,,,,,,,"0,11",,,
1209,Stage2,21.40,18.23,,,,,,,"0,11",15,,
1209,PowerOpt,21.40,18.23,18.22,,,,"159.05,42.57,37.72,9.09,6.04,0.45,0.34,0.16,0.16,0.09,0.07,0.05,0.04,0.04,0.03,0.02,0.01,0.01","1.97,0.03","0,11",15,,
1209,Stage3,21.40,18.23,18.22,18.12,,,,,"0,11",15,31,
1209,Stage3_PowerOpt,21.40,18.23,18.22,,18.12,,"39.96,10.71,9.25,2.28,1.47,0.11,0.08,0.04,0.03,0.02,0.01,0.01","1.97,0.03","0,11",15,31,
1209,Stage4,21.40,18.23,18.22,,18.12,9.92;11.16;11.98;12.59;13.05;13.38;13.62;13.78;13.88;14.01;14.17;14.33;14.49;14.63;14.75;14.86;14.93;15.02;15.11;15.21;15.32;15.43;15.55;15.65;15.71;15.78;15.85;15.92;16.00;16.10;16.20;16.29;16.34;16.40;16.45;16.51;16.58;16.66;16.75;16.83;16.88;16.92;16.96;17.01;17.08;17.15;17.24,,,"0,11",15,31,"31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31"
1210,Stage1,28.58,,,,,,,,0,,,
1210,Stage2,28.58,16.31,,,,,,,0,0,,
1210,PowerOpt,28.58,16.31,16.31,,,,"203.88,42.90,8.91,0.24,0.02",1.00,0,0,,
1210,Stage3,28.58,16.31,16.31,16.31,,,,,0,0,32,
1210,Stage3_PowerOpt,28.58,16.31,16.31,,16.31,,"50.97,10.73,2.23,0.06",1.00,0,0,32,
1210,Stage4,28.58,16.31,16.31,,16.31,8.07;10.71;11.46;12.00;12.42;12.77;13.06;13.31;13.49;13.63;13.75;13.86;13.97;14.08;14.19;14.31;14.40;14.48;14.55;14.61;14.68;14.75;14.82;14.89;14.96;15.01;15.06;15.11;15.15;15.20;15.25;15.31;15.36;15.40;15.43;15.47;15.51,,,0,0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1211,Stage1,27.83,,,,,,,,0,,,
1211,Stage2,27.83,16.36,,,,,,,0,0,,
1211,PowerOpt,27.83,16.36,16.36,,,,"179.60,70.05,6.08,0.18,0.03",1.00,0,0,,
1211,Stage3,27.83,16.36,16.36,16.36,,,,,0,0,32,
1211,Stage3_PowerOpt,27.83,16.36,16.36,,16.36,,"44.90,17.52,1.52,0.05",1.00,0,0,32,
1211,Stage4,27.83,16.36,16.36,,16.36,8.02;10.78;11.53;12.06;12.49;12.83;13.11;13.36;13.55;13.69;13.81;13.92;14.02;14.13;14.24;14.36;14.45;14.53;14.60;14.67;14.73;14.80;14.87;14.94;15.01;15.06;15.11;15.16;15.20;15.25;15.30;15.36;15.41;15.45;15.49;15.52;15.56,,,0,0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1212,Stage1,28.35,,,,,,,,4,,,
1212,Stage2,28.35,16.14,,,,,,,4,4,,
1212,PowerOpt,28.35,16.14,16.14,,,,"210.60,40.13,4.71,0.41,0.06,0.03,0.01",1.00,4,4,,
1212,Stage3,28.35,16.14,16.14,16.14,,,,,4,4,33,
1212,Stage3_PowerOpt,28.35,16.14,16.14,,16.14,,"52.72,9.97,1.17,0.11,0.01",1.00,4,4,33,
1212,Stage4,28.35,16.14,16.14,,16.14,8.15;10.49;11.23;11.78;12.21;12.57;12.87;13.13;13.31;13.45;13.57;13.68;13.78;13.90;14.01;14.13;14.23;14.30;14.37;14.43;14.50;14.57;14.64;14.72;14.78;14.84;14.88;14.93;14.97;15.02;15.08;15.13;15.18;15.22;15.26;15.29;15.33;15.37,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1213,Stage1,30.61,,,,,,,,4,,,
1213,Stage2,30.61,16.28,,,,,,,4,4,,
1213,PowerOpt,30.61,16.28,16.28,,,,"181.86,64.37,8.67,0.88,0.09,0.05,0.02",1.00,4,4,,
1213,Stage3,30.61,16.28,16.28,16.29,,,,,4,4,33,
1213,Stage3_PowerOpt,30.61,16.28,16.28,,16.29,,"45.64,15.93,2.15,0.23,0.02,0.01",1.00,4,4,33,
1213,Stage4,30.61,16.28,16.28,,16.29,8.12;10.66;11.42;11.97;12.39;12.73;13.02;13.28;13.46;13.60;13.72;13.83;13.94;14.05;14.16;14.28;14.37;14.45;14.52;14.58;14.65;14.71;14.79;14.86;14.93;14.98;15.03;15.08;15.12;15.17;15.22;15.28;15.33;15.37;15.41;15.44;15.48,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1214,Stage1,30.34,,,,,,,,"4,0,0",,,
1214,Stage2,30.34,26.18,,,,,,,"4,0,0",4,,
1214,PowerOpt,30.34,26.18,26.18,,,,"155.22,78.56,18.84,1.86,1.16,0.24,0.03,0.01","2.98,0.02,0.00","4,0,0",4,,
1214,Stage3,30.34,26.18,26.18,25.94,,,,,"4,0,0",4,33,
1214,Stage3_PowerOpt,30.34,26.18,26.18,,25.94,,"38.99,19.77,4.75,0.47","2.98,0.02,0.00","4,0,0",4,33,
1214,Stage4,30.34,26.18,26.18,,25.94,10.60;13.46;15.25;16.61;17.70;18.59;19.33;19.95;20.34;20.58;20.79;21.01;21.21;21.42;21.65;21.93;22.14;22.28;22.40;22.52;22.65;22.77;22.92;23.09;23.23;23.33;23.42;23.51;23.59;23.68;23.78;23.92;24.03;24.10;24.17;24.24;24.31;24.37;24.46;24.57;24.61;24.71,,,"4,0,0",4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1215,Stage1,30.57,,,,,,,,"4,0,12",,,
1215,Stage2,30.57,24.70,,,,,,,"4,0,12",4,,
1215,PowerOpt,30.57,24.70,24.70,,,,"115.92,85.43,34.09,14.54,4.20,1.14,0.35,0.14,0.11,0.02","2.99,0.01,0.00","4,0,12",4,,
1215,Stage3,30.57,24.70,24.70,22.42,,,,,"4,0,12",4,"25,33,17,33",
1215,Stage3_PowerOpt,30.57,24.70,24.70,,22.42,,"26.03,23.40,10.08,2.79,1.35,0.23,0.05,0.04,0.02","2.99,0.01,0.00","4,0,12",4,"25,33,17,33",
1215,Stage4,30.57,24.70,24.70,,22.42,8.07;11.63;12.95;13.91;14.57;15.19;15.77;16.22;16.60;16.92;17.16;17.38;17.58;17.79;17.99;18.22;18.43;18.58;18.73;18.85;18.97;19.11;19.24;19.39;19.52;19.64;19.73;19.82;19.90;20.00;20.10;20.22;20.34;20.41;20.50;20.58;20.65;20.73;20.81;20.92;21.01;21.08;21.16;21.21;21.27;21.34,,,"4,0,12",4,"25,33,17,33","25,33,17,33,33,17,33,33,33,17,17,33,17,33,17,33,33,17,33,33,17,33,17,33,33,17,33,25,33,17,33,33,17,17,33,33,33,17,17,33,33,17,33,25,33,17"
1216,Stage1,27.69,,,,,,,,4,,,
1216,Stage2,27.69,16.35,,,,,,,4,4,,
1216,PowerOpt,27.69,16.35,16.35,,,,"202.39,47.32,5.61,0.56,0.03,0.02",1.00,4,4,,
1216,Stage3,27.69,16.35,16.35,16.41,,,,,4,4,33,
1216,Stage3_PowerOpt,27.69,16.35,16.35,,16.41,,"50.41,12.00,1.42,0.14",1.00,4,4,33,
1216,Stage4,27.69,16.35,16.35,,16.41,7.92;10.88;11.62;12.16;12.57;12.91;13.18;13.42;13.61;13.75;13.87;13.98;14.09;14.20;14.30;14.41;14.51;14.59;14.66;14.73;14.79;14.86;14.93;15.00;15.06;15.12;15.17;15.21;15.26;15.31;15.36;15.41;15.46;15.50;15.54;15.58;15.61,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1218,Stage1,39.22,,,,,,,,4,,,
1218,Stage2,39.22,16.31,,,,,,,4,4,,
1218,PowerOpt,39.22,16.31,16.31,,,,"193.06,28.67,22.77,7.49,3.25,0.34,0.18,0.15,0.02,0.01",1.00,4,4,,
1218,Stage3,39.22,16.31,16.31,16.04,,,,,4,4,33,
1218,Stage3_PowerOpt,39.22,16.31,16.31,,16.04,,"53.77,7.74,2.02,0.35,0.05,0.05",1.00,4,4,33,
1218,Stage4,39.22,16.31,16.31,,16.04,8.16;10.56;11.28;11.80;12.21;12.53;12.80;13.03;13.21;13.35;13.48;13.60;13.71;13.82;13.93;14.04;14.13;14.21;14.28;14.35;14.41;14.48;14.55;14.62;14.68;14.74;14.79;14.84;14.88;14.93;14.98;15.04;15.08;15.12;15.16;15.20;15.24;15.28,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1219,Stage1,41.27,,,,,,,,"4,0,5",,,
1219,Stage2,41.27,34.22,,,,,,,"4,0,5",4,,
1219,PowerOpt,41.27,34.22,34.22,,,,"192.13,44.53,8.51,7.10,1.78,1.22,0.44,0.09,0.08,0.04,0.02","2.88,0.12,0.01","4,0,5",4,,
1219,Stage3,41.27,34.22,34.22,32.43,,,,,"4,0,5",4,"33,41,33,33",
1219,Stage3_PowerOpt,41.27,34.22,34.22,,32.43,,"49.20,11.31,2.27,0.57,0.42,0.11,0.08,0.02","2.93,0.06,0.01","4,0,5",4,"33,41,33,33",
1219,Stage4,41.27,34.22,34.22,,32.43,10.21;15.07;17.93;19.55;20.70;21.74;22.76;23.59;24.17;24.55;24.91;25.23;25.54;25.84;26.14;26.52;26.84;27.03;27.23;27.43;27.62;27.80;27.99;28.25;28.46;28.59;28.74;28.88;29.01;29.15;29.29;29.49;29.65;29.75;29.86;29.97;30.08;30.18;30.29;30.45;30.59;30.68;30.76;30.84,,,"4,0,5",4,"33,41,33,33","33,41,41,33,33,41,33,33,33,41,41,41,41,41,41,33,33,41,33,33,41,41,41,33,33,41,41,33,33,41,41,33,33,33,41,33,33,33,41,33,33,41,33,33"
1220,Stage1,33.23,,,,,,,,0,,,
1220,Stage2,33.23,16.54,,,,,,,0,0,,
1220,PowerOpt,33.23,16.54,16.54,,,,"189.50,57.42,8.47,0.39,0.10,0.03,0.02",1.00,0,0,,
1220,Stage3,33.23,16.54,16.54,16.53,,,,,0,0,32,
1220,Stage3_PowerOpt,33.23,16.54,16.54,,16.53,,"47.39,14.35,2.11,0.10,0.02",1.00,0,0,32,
1220,Stage4,33.23,16.54,16.54,,16.53,7.78;11.04;11.78;12.31;12.71;13.03;13.30;13.53;13.73;13.88;14.00;14.11;14.22;14.32;14.43;14.53;14.64;14.72;14.79;14.86;14.92;14.98;15.05;15.12;15.19;15.25;15.30;15.34;15.39;15.43;15.48;15.53;15.59;15.63;15.67;15.71;15.74,,,0,0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1222,Stage1,38.49,,,,,,,,4,,,
1222,Stage2,38.49,16.52,,,,,,,4,0,,
1222,PowerOpt,38.49,16.52,16.52,,,,"192.16,46.05,8.08,3.75,3.66,1.20,0.46,0.41,0.19",1.00,4,0,,
1222,Stage3,38.49,16.52,16.52,16.44,,,,,4,0,8,
1222,Stage3_PowerOpt,38.49,16.52,16.52,,16.44,,"49.16,11.76,2.03,0.96,0.06,0.02",1.00,4,0,8,
1222,Stage4,38.49,16.52,16.52,,16.44,7.86;10.85;11.55;12.06;12.46;12.80;13.10;13.35;13.55;13.70;13.81;13.92;14.02;14.12;14.24;14.36;14.46;14.55;14.61;14.67;14.74;14.80;14.87;14.95;15.03;15.08;15.13;15.17;15.22;15.27;15.32;15.38;15.43;15.48;15.52;15.55;15.59;15.62,,,4,0,8,"8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8"
1223,Stage1,43.43,,,,,,,,"4,0",,,
1223,Stage2,43.43,27.23,,,,,,,"4,0",0,,
1223,PowerOpt,43.43,27.23,27.23,,,,"139.07,76.07,28.06,5.15,2.22,1.79,1.17,1.11,0.78,0.23,0.13,0.05,0.04,0.03,0.01","1.96,0.04","4,0",0,,
1223,Stage3,43.43,27.23,27.23,26.96,,,,,"4,0",0,24,
1223,Stage3_PowerOpt,43.43,27.23,27.23,,26.96,,"35.33,19.28,7.10,1.28,0.45,0.28,0.20,0.06","1.96,0.04","4,0",0,24,
1223,Stage4,43.43,27.23,27.23,,26.96,9.94;14.04;16.08;17.53;18.58;19.41;20.20;20.98;21.36;21.59;21.81;22.01;22.22;22.42;22.62;22.92;23.13;23.26;23.39;23.51;23.63;23.75;23.87;24.04;24.20;24.29;24.39;24.48;24.56;24.64;24.73;24.84;24.98;25.06;25.13;25.20;25.26;25.33;25.40;25.49;25.60;25.67,,,"4,0",0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1224,Stage1,37.99,,,,,,,,5,,,
1224,Stage2,37.99,16.33,,,,,,,5,5,,
1224,PowerOpt,37.99,16.33,16.33,,,,"212.03,34.92,3.35,2.52,1.25,0.42,0.32,0.25,0.23,0.21,0.12,0.10,0.07,0.05,0.03,0.03,0.02,0.01,0.01,0.01",1.00,5,5,,
1224,Stage3,37.99,16.33,16.33,16.25,,,,,5,5,1,
1224,Stage3_PowerOpt,37.99,16.33,16.33,,16.25,,"53.41,8.81,0.84,0.63,0.16,0.06,0.03,0.02,0.01",1.00,5,5,1,
1224,Stage4,37.99,16.33,16.33,,16.25,7.99;10.76;11.45;11.95;12.35;12.67;12.95;13.20;13.40;13.55;13.67;13.78;13.88;13.99;14.09;14.20;14.31;14.39;14.47;14.53;14.59;14.66;14.72;14.79;14.86;14.93;14.98;15.02;15.07;15.11;15.16;15.21;15.27;15.32;15.36;15.39;15.43;15.46,,,5,5,1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1225,Stage1,50.64,,,,,,,,5,,,
1225,Stage2,50.64,16.48,,,,,,,5,0,,
1225,PowerOpt,50.64,16.48,16.48,,,,"92.01,44.83,28.94,22.55,18.16,13.08,12.52,6.02,4.29,3.60,3.43,1.97,1.13,1.03,0.67,0.43,0.18,0.16,0.15,0.14,0.12,0.11,0.09,0.08,0.06,0.05,0.03,0.03,0.03,0.02,0.01,0.01",1.00,5,0,,
1225,Stage3,50.64,16.48,16.48,15.39,,,,,5,0,"33,8",
1225,Stage3_PowerOpt,50.64,16.48,16.48,,15.39,,"24.88,16.08,8.01,4.34,2.49,2.19,2.10,0.87,0.64,0.59,0.52,0.45,0.32,0.17,0.11,0.05,0.04,0.03,0.03,0.02,0.02,0.01",1.00,5,0,"33,8",
1225,Stage4,50.64,16.48,16.48,,15.39,8.04;10.11;10.74;11.23;11.58;11.88;12.13;12.35;12.54;12.69;12.83;12.95;13.06;13.17;13.27;13.37;13.47;13.56;13.63;13.70;13.77;13.84;13.90;13.97;14.03;14.09;14.15;14.20;14.25;14.30;14.34;14.39;14.44;14.49;14.53;14.57;14.60;14.64,,,5,0,"33,8","8,33,33,8,33,8,8,33,8,33,33,33,33,8,8,33,8,8,33,33,33,8,8,8,8,8,33,33,33,33,8,8,33,8,8,33,33,33"
1226,Stage1,45.27,,,,,,,,"5,0,9",,,
1226,Stage2,45.27,34.39,,,,,,,"5,0,9",4,,
1226,PowerOpt,45.27,34.39,34.39,,,,"171.40,60.66,4.62,4.03,3.43,2.73,1.61,1.43,1.08,0.89,0.69,0.67,0.53,0.50,0.32,0.29,0.25,0.14,0.13,0.11,0.08,0.07,0.06,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01","2.89,0.09,0.01","5,0,9",4,,
1226,Stage3,45.27,34.39,34.39,32.42,,,,,"5,0,9",4,9,
1226,Stage3_PowerOpt,45.27,34.39,34.39,,32.42,,"44.63,16.04,1.09,0.92,0.89,0.14,0.13,0.04,0.03,0.02,0.02,0.02,0.01","2.95,0.05,0.01","5,0,9",4,9,
1226,Stage4,45.27,34.39,34.39,,32.42,10.35;15.37;17.79;19.28;20.30;21.21;22.22;23.35;23.94;24.35;24.68;24.99;25.26;25.51;25.82;26.31;26.65;26.89;27.07;27.26;27.45;27.60;27.77;28.06;28.30;28.46;28.58;28.72;28.85;28.97;29.10;29.27;29.34;29.48;29.64;29.72;29.84;29.95;30.08;30.15;30.05;30.21;30.36;30.34;30.56;30.58;30.69;30.84,,,"5,0,9",4,9,"9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9"
1227,Stage1,24.83,,,,,,,,0,,,
1227,Stage2,24.83,16.36,,,,,,,0,0,,
1227,PowerOpt,24.83,16.36,16.36,,,,"199.82,50.44,4.29,0.65,0.40,0.32,0.02",1.00,0,0,,
1227,Stage3,24.83,16.36,16.36,16.28,,,,,0,0,24,
1227,Stage3_PowerOpt,24.83,16.36,16.36,,16.28,,"49.94,12.62,1.08,0.16,0.10,0.08",1.00,0,0,24,
1227,Stage4,24.83,16.36,16.36,,16.28,8.07;10.68;11.42;11.96;12.38;12.72;13.02;13.27;13.46;13.60;13.72;13.83;13.93;14.04;14.15;14.27;14.37;14.45;14.52;14.58;14.65;14.71;14.78;14.86;14.92;14.98;15.03;15.07;15.12;15.16;15.22;15.27;15.32;15.37;15.40;15.44;15.47,,,0,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1228,Stage1,32.94,,,,,,,,"0,5",,,
1228,Stage2,32.94,24.90,,,,,,,"0,5",0,,
1228,PowerOpt,32.94,24.90,24.90,,,,"165.02,53.12,18.26,8.46,5.71,2.94,1.59,0.38,0.21,0.09,0.08,0.03,0.02,0.02,0.01","1.99,0.01","0,5",0,,
1228,Stage3,32.94,24.90,24.90,24.48,,,,,"0,5",0,24,
1228,Stage3_PowerOpt,32.94,24.90,24.90,,24.48,,"41.92,13.54,3.80,2.12,1.45,0.60,0.40,0.08,0.05,0.02","1.99,0.01","0,5",0,24,
1228,Stage4,32.94,24.90,24.90,,24.48,6.45;12.19;13.77;15.01;16.00;16.80;17.46;18.01;18.68;19.05;19.34;19.58;19.81;20.01;20.22;20.46;20.67;20.84;20.97;21.11;21.24;21.38;21.52;21.67;21.79;21.89;21.99;22.07;22.16;22.24;22.33;22.44;22.56;22.66;22.74;22.81;22.88;22.96;23.04;23.13;23.20;23.27,,,"0,5",0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1229,Stage1,24.75,,,,,,,,"0,5,8",,,
1229,Stage2,24.75,20.26,,,,,,,"0,5,8",0,,
1229,PowerOpt,24.75,20.26,20.26,,,,"225.45,23.56,4.47,1.67,0.59,0.04,0.04,0.03,0.02,0.01,0.01,0.01,0.01","3.00,0.00,0.00","0,5,8",0,,
1229,Stage3,24.75,20.26,20.26,19.86,,,,,"0,5,8",0,24,
1229,Stage3_PowerOpt,24.75,20.26,20.26,,19.86,,"56.37,5.90,1.11,0.42,0.15,0.01","3.00,0.00,0.00","0,5,8",0,24,
1229,Stage4,24.75,20.26,20.26,,19.86,6.86;11.42;12.12;12.64;13.12;13.58;14.00;14.42;14.74;14.96;15.12;15.29;15.45;15.63;15.83;16.05;16.24;16.38;16.50;16.59;16.70;16.81;16.89;17.09;17.22;17.31;17.41;17.49;17.55;17.65;17.74;17.86;17.94;18.05;18.12;18.19;18.25;18.27;18.39;18.49;18.58;18.64;18.70;18.76;18.81;18.87,,,"0,5,8",0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1247,Stage1,25.69,,,,,,,,"0,15",,,
1247,Stage2,25.69,20.42,,,,,,,"0,15",12,,
1247,PowerOpt,25.69,20.42,20.42,,,,"129.93,34.03,22.15,16.76,7.57,5.83,4.66,3.35,2.90,2.64,2.52,2.28,2.16,2.15,1.86,1.54,1.37,1.25,1.09,0.94,0.93,0.83,0.66,0.57,0.55,0.46,0.44,0.42,0.40,0.37,0.32,0.30,0.25,0.23,0.22,0.19,0.17,0.16,0.15,0.15,0.14,0.12,0.11,0.09,0.09,0.08,0.07,0.06,0.05,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01","1.94,0.06","0,15",12,,
1247,Stage3,25.69,20.42,20.42,20.35,,,,,"0,15",12,39,
1247,Stage3_PowerOpt,25.69,20.42,20.42,,20.35,,"47.05,12.22,1.73,1.09,0.79,0.20,0.16,0.14,0.08,0.06,0.06,0.05,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01","1.95,0.05","0,15",12,39,
